#META,,,,,,,,,,,
episodeId,episodeTitle,firstNodeId,episodeType,mandatorySlot,chapterId,,,,,,
48_1_1_2_6,sally,,"알거 없단다, 꼬마야.",48_1_1_2_7,FALSE,,,,,,
48_1_1_2_7,cartha,,피 냄새…5번가 사람…,48_1_1_2_8,FALSE,,,,,,
48_1_1_2_8,sally,,흠. 거기 꼬마. 본적 우리 본 적 있던가?,48_1_1_2_9,FALSE,,,,,,
48_1_1_2_9,sally,,…그 무당 집 딸내미군.,48_1_1_2_10,FALSE,,,,,,
48_1_1_2_10,shaun,,"셀리씨, 카사를 아시나요?",48_1_1_2_11,FALSE,,,,,,
48_1_1_2_11,sally,,나야 5번가라면 꿰고 있으니까. 그 무당 집 이름만 몇 번 들어 봤을 뿐이야.,48_1_1_2_12,FALSE,,,,,,
48_1_1_2_12,eliud,,"저기… 5번가 사람이면 카사에게서 떨어져 주시면 좋겠는데요. 카사에게 나는 피 냄새, 당신 때문 아닌가?",48_1_1_2_13,FALSE,,,,,,
48_1_1_2_13,sally,,초면에 사람을 범인 취급이라. 제법 날카롭네.,48_1_1_2_14,FALSE,,,,,,
48_1_1_2_14,shaun,,"엘리엇, 괜찮아. 셀리 씨는 위험한 분이 아니셔.",48_1_1_2_15,FALSE,,,,,,
48_1_1_2_15,eliud,,아…,48_1_1_2_16,FALSE,,,,,,
48_1_1_2_16,sally,,우선 자리에 앉았으니 뭐라도 시켜야겠지.,48_1_1_2_17,FALSE,,,,,,
48_1_1_2_17,sally,,오늘은 <b>뭔가 </b><b>달큰한 </b>거면 좋겠어.,48_1_1_2_18,FALSE,,,,,,
48_1_1_2_18,shaun,,"네, 바로 준비해드리죠.",49,FALSE,tl3_sally,달큰함,,,,
49,,,,,TRUE,,,,,,
50_1_1,sally,,"음, 이런 맛도 괜찮네.",50_1_2,FALSE,,,,,,
50_1_2,sally,,"점점 실력이 좋아지는 것 같아, 션.",51,FALSE,,,,,,
50_2_1,sally,,음… 이번건 조금 아쉽네.,50_2_2,FALSE,,,,,,
50_2_2,sally,,"뭐, 늘 완벽할 수는 없는 법이니까.",51,FALSE,,,,,,
50_3_1,sally,,"음, 이런 맛도 괜찮네.",50_3_2,FALSE,,,,,,
50_3_2,sally,,온도가 조금 묘한것 같긴 하지만 말이야.,51,FALSE,,,,,,
50_3_1,sally,,"음, 이런 맛도 괜찮네.",50_4_2,FALSE,,,,,,
50_4_2,sally,,잔이 조금 불편한것 같긴 하지만 말이야. ,51,FALSE,,,,,,
50_5_1,sally,,"음, 이런 맛도 괜찮네.",50_5_2,FALSE,,,,,,
50_5_2,sally,,잔과 온도가 조금 묘한것 같긴 하지만 말이야.,51,FALSE,,,,,,
52,sally,,"꼬마야, 네 엄마 이름이 <b>카밀라</b> 맞지? 5번가에서 밀주로 굿판을 벌이는 여자.",53,FALSE,,,,,,
53,cartha,,"…네, 저희 엄마를 아세요?",54,FALSE,,,,,,
54,sally,,그 여자 술버릇은 점점 더 심해지고 있어. 아이를 제물 삼아 정령을 부른다는 헛소문까지 돌더군.,55,FALSE,,,,,,
55,cartha,,…아니에요. 우리 엄마는 절 사랑하셔서…,56,FALSE,,,,,,
56,sally,,사랑한다는 사람이 자기 자식을 이 모양으로 만들어?,57,FALSE,,,,,,
57,eliud,,…,58,FALSE,,,,,,
58,sally,,미안. 남의 가정사에 오지랖을 부렸군.,59,FALSE,,,,,,
59,sally,,"아무튼, 그건 사랑이 아니야. 사랑이라 할지라도, 방식이 잘못되었어.",60,FALSE,,,,,,
60,cartha,,어떡해야할지 모르겠어요. 이제 집에 돌아가긴 싫어요.,61,FALSE,,,,,,
61,shaun,,…셀리 씨. 혹시 방법이 없을까요?,62,FALSE,,,,,,
62,sally,,…젠장.,63,FALSE,,,,,,
63,sally,,그럼 한동안 우리 거처에서 지내.,64,FALSE,,,,,,
64,cartha,,그래도 괜찮을까요..?,65,FALSE,,,,,,
65,sally,,어렸을때 나랑 겹쳐 보여서 그러는거야.,66,FALSE,,,,,,
66,sally,,나는 하나뿐인 가족을 잃고 길가에 나앉을 뻔한 적이 있었으니까.,67,FALSE,,,,,,
67,sally,,"그때 <b>아무개들</b>이 날 거둬줬어. 물론, 아무개들 때문에 지금 이모양 이꼴이지만.",68,FALSE,,,,,,
68,sally,,…최소한 나같은 일이 반복되지 않으면 좋겠어.,69,FALSE,,,,,,
69,cartha,,언니 이름…<b>셀리</b>라고… 하셨나요?,70,FALSE,,,,,,
70,cartha,,셀리 언니한테서는 피냄새가 나요.,71,FALSE,,,,,,
71,sally,,"애들 앞에서 할 말은 아니지만, 그럴 만도 하지.",72,FALSE,,,,,,
72,cartha,,그리고 다른 사람 냄새… <b>셀리</b>의 냄새가 나요.,73,FALSE,,,,,,
73,sally,,…그야 내가 셀리니까.,74,FALSE,,,,,,
74,cartha,,셀리 언니. 그게 언니 이름 아니죠?,75,FALSE,,,,,,
75,sally,,너 그거…어디서 들었어?,76,FALSE,,,,,,
76,eliud,,카사는 다 알아요! 저번에 저한테서 나는 냄새만 맡고 아빠 향수 뿌린 것도 바로 알아챘다니까요!,77,FALSE,,,,,,
77,sally,,냄새로? 그거 꽤 쓸모 있는 재주군.,78,FALSE,,,,,,
78,eliud,,그러니까 셀리 씨도 조심하세요. 숨겨봤자 다 들켜요.,79,FALSE,,,,,,
79,sally,,<b>…그럼 내가 먼저 말할까…셀리는 죽은 내 여동생 이름이야.</b>,80,FALSE,,,,,,
80,sally,,사망 처리된 자의 이름을 쓰는게 신분상 가장 안전한 방법이기도 하지만…,81,FALSE,,,,,,
81,sally,,제대로 살아보지도 못하고 떠난 동생을 위해 그 이름을 쓰고 싶었어.,82,FALSE,,,,,,
82,cartha,,…,83,FALSE,,,,,,
83,cartha,,셀리가 고맙데요.,84,FALSE,,,,,,
84,sally,,언니 노릇도 제대로 못해줬는데 퍽이나 고맙다고 하겠군.,85,FALSE,,,,,,
85,sally,,…녀석한테 미안하다고 전해줘.,86,FALSE,,,,,,
86,cartha,,"네, 그럴 필요 없겠지만, 꼭 그렇게 할게요.",87,FALSE,,,,,,
87,sally,,"아무튼, 5번가의 규율은 5번가의 방식으로 풀어야 하겠지.",88,FALSE,,,,,,
88,sally,,"내가 너희 엄마와는 아는 선이 좀 있다. 당분간 내 거처에서 지내면, 그 여자도 함부로 손을 대지 못해.",89,FALSE,,,,,,
89,eliud,,"진짜요!? 와, 카사 잘됐다! 셀리 씨 진짜 멋있어요!",90,FALSE,,,,,,
90,sally,,"그냥 셀리라고 불러, 정비소 꼬마야.",91,FALSE,,,,,,
91,shaun,,"…고맙습니다, 셀리씨. 신세를 지게 됐네요.",92,FALSE,,,,,,
92,sally,,"고마워할 필요 없어, 션. 이 세상은 아이들에게 너무 일찍 책임을 덮어씌우니까. 누군가는 그 사슬을 끊어줘야지.",93,FALSE,,,,,,
93,cartha,,"…감사합니다, 셀리 님. 션 오빠도, 엘리엇도… 고마워.",94,FALSE,,,,,,
94,shaun,,언제든 쉬어가고 싶을 땐 들러. 이곳의 문은 항상 열려 있으니까.,95,FALSE,,,,,,
95,sally,,이름 이야기는… 너만 알고 있어.,,FALSE,,,,,play,sfx_come_in
48_2_1,f54,,"여어, 션! 아직 문 안닫았지? 순찰 돌고 왔더니 위스키 한잔이…",48_2_2,FALSE,,,,,,
48_2_2,f54,,…어라? 무슨 일인데 분위기가 이렇게 가라앉아 있어?,48_2_3,FALSE,,,,,,
48_2_3,cartha,,…경찰.,48_2_4,FALSE,,,,,,
48_2_4,eliud,,"카사, 왜 그래?",48_2_5,FALSE,,,,,,
48_2_5,cartha,,무서워… 날 끌고 가려는 거지? 5번가 아이들은 경찰한테 잡히면… 어디론가 사라진다고 했어…!,48_2_6,FALSE,,,,,,
48_2_6,eliud,,경찰관님! 카사는 나쁜 짓 안 했거든요?,48_2_7,FALSE,,,,,,
48_2_7,shaun,,"얘들아, 괜찮아. F54는 그런 위험한 사람이 아니야.",48_2_8,FALSE,,,,,,
48_2_8,f54,,"…쯧, 5번가 아이들은 UPD 제복만 보면 반응이 다 이렇다니까.",48_2_9,FALSE,,,,,,
48_2_9,f54,,"꼬마야, 안심해. 난 그냥 쉬는 시간에 술 마시러 온 동네 언니일 뿐이야.",48_2_10,FALSE,,,,,,
48_2_10,shaun,,게다가 내 절친한 친구라고.,48_2_11,FALSE,,,,,,
48_2_11,cartha,,친구…?,48_2_12,FALSE,,,,,,
48_2_12,f54,,"카사, 이 꼬맹이 얼굴에 멍 자국은 뭐야? 5번가에서 또 패싸움이라도 난 건가?",48_2_13,FALSE,,,,,,
48_2_13,eliud,,아니에요! 엄마라는 사람이 때린 거라고요! 카사 어른으로 만든다면서 술병을 던졌대요!,48_2_14,FALSE,,,,,,
48_2_14,f54,,…부모가 아이한테 폭력을?,48_2_15,FALSE,,,,,,
48_2_15,cartha,,아…아니에요. 그건…엄마가 절 사랑하셔서…,48_2_16,FALSE,,,,,,
48_2_16,f54,,옷 입은거 보니 5번가의 그 여자의 무당집 아이인가 보군.,48_2_17,FALSE,,,,,,
48_2_17,shaun,,"너, 카사를 알아?",48_2_18,FALSE,,,,,,
48_2_18,f54,,카사의 어머니를 알아. <b>카밀라</b>라고. 그 이상한 무속인지 뭔지 때문에 몇번 동료들 입에 오르내리곤 했어.,48_2_19,FALSE,,,,,,
48_2_19,f54,,최근 무속 밀주판을 벌인다는 소문이 돌더니… 자기 딸한테까지 손을 댔어?,48_2_20,FALSE,,,,,,
48_2_20,cartha,,저… 저를 시설로 보내실 건가요? 연합 교화소 같은 곳에… 들어가면 다시는 빠져나올 수 없다고…,48_2_21,FALSE,,,,,,
48_2_21,f54,,교화소라니. 내가 너 같은 어린 애를 그런 곳에 집어넣을 정도로 냉혈한인 줄 아냐?,48_2_22,FALSE,,,,,,
48_2_22,f54,,"거긴 아이들을 지키는 곳이 아니야. 그저 사람들을 <b>불량품</b>이라 이름 붙이고, 격리하는 감옥일 뿐이지.",48_2_23,FALSE,,,,,,
48_2_23,shaun,,…그러면 카사는 어떻게 할 생각이야?,48_2_24,FALSE,,,,,,
48_2_24,shaun,,조금… 도와줄 수 있어? 이 아이. 이대로 돌려보내면 정말 안될것 같아.,48_2_25,FALSE,,,,,,
48_2_25,f54,,법칙대로 처리하면 저 꼬맹이는 진짜로 연합 시설로 끌려가게 돼. 그러니까… 법 바깥의 방식으로 풀어야지.,48_2_26,FALSE,,,,,,
48_2_26,eliud,,법 바깥요? 경찰관이 그래도 돼요?,48_2_27,FALSE,,,,,,
48_2_27,f54,,경찰이라고 다 법대로만 사는 줄 알아? 그럼 세상이 이 모양이겠어?,48_2_28,FALSE,,,,,,
48_2_28,f54,,아무튼! 이럴 때 쓰라고 있는 게 우리 동네 부패 경찰 아니겠어?,48_2_29,FALSE,,,,,,
48_2_29,f54,,F72… 그 녀석한테 부탁하면 문제 없을거야.,48_2_30,FALSE,,,,,,
48_2_30,shaun,,음… 괜찮을까?,48_2_31,FALSE,,,,,,
48_2_31,f54,,"F72 녀석. 꼴에 경찰이라고, 5번가에서 녀석 말은 꽤 영향력이 있나봐.",48_2_32,FALSE,,,,,,
48_2_32,f54,,5번가 뒷골목 쪽에 녀석이 관리하는 안전가옥이 몇 개 있어. 아무개들 밀거래 눈감아주면서 챙겨둔 곳이지.,48_2_33,FALSE,,,,,,
48_2_33,f54,,당분간 카사를 거기 머물게 하면서 5번가 내에서 보호하도록 조치해볼게.,48_2_34,FALSE,,,,,,
48_2_34,cartha,,… 5번가 안에서… 숨어 지내는 건가요?,48_2_35,FALSE,,,,,,
48_2_35,f54,,"숨는 게 아니라, 보호받는 거란다. 네가 준비가 될 때까지 시간을 버는 거야.",48_2_36,FALSE,,,,,,
48_2_36,cartha,,준비…,48_2_37,FALSE,,,,,,
48_2_37,f54,,F72한테는 내가 지난번 순찰 일지 빵꾸낸 거 메워줄 테니 꼬마 보호자 노릇 좀 하라고 하면 군말 없이 들을 거야.,48_2_38,FALSE,,,,,,
48_2_38,shaun,,"F54, 평소엔 맨날 술만 마시더니 오늘 좀 멋있는데?",48_2_39,FALSE,,,,,,
48_2_39,f54,,평소엔 술만 마신다니! 말이 심하네!,48_2_40,FALSE,,,,,,
48_2_40,shaun,,"아무튼…고마워, 카사에게 가장 최선의 방법인 것 같네.",48_2_41,FALSE,,,,,,
48_2_41,f54,,고마울 것까지야. 아이 하나 제대로 보호 못 하면 제복 입고 있는 의미가 없지.,48_2_42,FALSE,,,,,,
48_2_42,cartha,,…언니 한테서는 따뜻한 냄새가 나요. 제복에서는 차가운 쇠 냄새가 났는데.,48_2_43,FALSE,,,,,,
48_2_43,f54,,뭐? 무슨 냄새? 요즘 좀 굴렀더니 그런가?,48_2_44,FALSE,,,,,,
48_2_44,shaun,,카사만의 표현 방식이야. 고맙다는 뜻이야.,48_2_45,FALSE,,,,,,
48_2_45,f54,,"헤헤, 따뜻한 냄새라. 고마워.",48_2_46,FALSE,,,,,,
48_2_46,cartha,,쇠 냄새… 언니는 사랑하는 사람이 있나봐요?,48_2_47_1_1,FALSE,,,,,,
48_2_47_1_1,f54,,그-그건 갑자기 무슨소리야? 얘가 못하는 말이 없네?,48_2_47_1_2,FALSE,,,,,,
48_2_47_1_2,shaun,,"54, 너 만나는 사람 생겼어?",48_2_47_1_3,FALSE,,,,,,
48_2_47_1_3,eliud,,우와! 경찰도 사랑을 하는구나!,48_2_47_1_4,FALSE,,,,,,
48_2_47_1_4,f54,,"너 설마, 저 꼬마가 하는 말을 믿는 건 아니지? 오늘 처음 봤잖아?",48_2_47_1_5,FALSE,,,,,,
48_2_47_1_5,shaun,,카사가 하는 말은 보통 다 맞던데…,48_2_47_1_6,FALSE,,,,,,
48_2_47_1_6,f54,,하-하하! 그보다 가기 전에 한잔만 마시고 갈까?,48_2_48,FALSE,,,,,,
48_2_47_2_1,f54,,그-그건 갑자기 무슨소리야?,48_2_47_2_2,FALSE,,,,,,
48_2_47_2_2,f54,,헤- 무당 맞긴 한가보네.,48_2_47_2_3,FALSE,,,,,,
48_2_47_2_3,shaun,,볼 때마다 신기하단 말이지.,48_2_47_2_4,FALSE,,,,,,
48_2_47_2_4,eliud,,우와! 경찰도 사랑을 하는구나!,48_2_47_2_5,FALSE,,,,,,
48_2_47_2_5,f54,,당연하지! 경찰도 사람인데!,48_2_47_2_6,FALSE,,,,,,
48_2_47_2_6,f54,,그래도 때로는 드러내고 싶지 않은 이야기도 있는 법이란다.,48_2_47_2_7,FALSE,,,,,,
48_2_47_2_7,cartha,,앗… 죄송해요.,48_2_47_2_8,FALSE,,,,,,
48_2_47_2_8,f54,,"괜찮아, 알고 그런 것도 아닌데 뭐.",48_2_47_2_9,FALSE,,,,,,
48_2_47_2_9,f54,,"그보다 이야기하다 보니, 손님으로서의 본분을 다하지 못했군.",48_2_48,FALSE,,,,,,
48_2_48,f54,,"자, 그럼 <b>바하 니트</b> 한잔! 빠르게< 마시게.",48_2_49,FALSE,,,,,,
48_2_49,shaun,,"예, 대령합죠.",48_2_50,FALSE,tl3_f54,,,,,
48_2_50,,,,,TRUE,,,,,,
48_2_51_1_1,f54,,음. 늘 최고라니까,48_2_52,FALSE,,,,,,
48_2_51_2_1,f54,,이건.. 내가 말한게 아닌것 같은데?,48_2_51_2_2,FALSE,,,,,,
48_2_51_2_2,f54,,"이런, 오늘은 위스키를 먹을 날이 아니었나보네.",48_2_52,FALSE,,,,,,
48_2_51_3_1,f54,,음. 늘 최고라니까,48_2_51_3_2,FALSE,,,,,,
48_2_51_3_2,f54,,얼음만 없었다면 말이지.,48_2_52,FALSE,,,,,,
48_2_51_4_1,f54,,음. 늘 최고라니까,48_2_51_4_2,FALSE,,,,,,
48_2_51_4_2,f54,,잔 선택만 조금 신경써주면 완벽할 것 같아.,48_2_52,FALSE,,,,,,
48_2_51_5_1,f54,,"이런 온도도, 잔 선택도 꽝인데?",48_2_51_5_2,FALSE,,,,,,
48_2_51_5_2,f54,,"뭐, 그래도 위스키는 위스키니까",48_2_52,FALSE,,,,,,
48_2_52,f54,,"꼬맹이들아, 밤이 깊었다. F72 녀석한테 곧바로 연락해 둘 테니 오늘은 조심히 들어가라고.",48_2_53,FALSE,,,,,,
48_2_53,cartha,,고마워요… 경찰관님.,48_2_54,FALSE,,,,,,
48_2_54,eliud,,오빠! 다음에 또 봐!,48_2_55,FALSE,,,,,,
48_2_55,eliud,,카사도… 다음에 또 볼 수 있겠지?,48_2_56,FALSE,,,,,,
48_2_56,cartha,,또 볼 수 있을거야. 내가 알아.,48_2_57,FALSE,,,,,,
48_2_57,f54,,…션. 그래도 내가 언제까지 UPD 몰래 카사를 숨겨줄 수 있을지는 모르겠어,48_2_58,FALSE,,,,,,
48_2_58,f54,,"…그래도 오늘 밤은, 너 덕분에 아이 하나가 무사히 잠들 수 있을거야.",48_2_59,FALSE,,,,,,
48_2_59,shaun,,그래. 그거면 된 거지.,,FALSE,,,,,,
,,,,,,,,,,,
#NODE_CRAFTING_BRANCHES,,,,,,,,,,,
nodeId,result,nextNodeId,flag,varChanges,,,,,,,
17,Good,18_1_1,,,,,,,,,
17,Bad,18_2_1,,,,,,,,,
17,MidIce,18_3_1,,,,,,,,,
