#META,,,,,,,,,,,
episodeId,episodeTitle,firstNodeId,episodeType,mandatorySlot,chapterId,,,,,,
20_2_1,f72,,"바텐더, 이정도면 나한테만 엉터리로 주는 거 아니야?",20_2_2,FALSE,,,,,,
20_2_2,sally,,네 행실을 보면 그럴지도 모르지. 난 괜찮았는데,20_2_3,FALSE,,,,,,
20_2_3,f72,,"내 말은, 나 같은 전문가의 입맛에는 못 미친다 이 말씀이지",20_2_4,FALSE,,,,,,
20_2_4,sally,,으.,20_2_5,FALSE,,,,,,
20_2_5,f72,,뭐야 그 반응은! 나도 상처받는다고!,21,FALSE,,,,,,
21,sally,,말 나온 김에 나도 한 잔 마셔야겠어.,22,FALSE,,,,,,
22,sally,,그 뭐였더라… 저번에 그 꼬맹이가 마셨던 걸로 부탁해.,23,FALSE,,,,,,
23,shaun,,<b>셰이디</b> 말씀인가요?,24,FALSE,,,,,,
24,sally,,"그래! <b>셰이디</b>, 이름 참 복잡하네.",25,FALSE,,,,,,
25,,,,,TRUE,sc4_sally,rec_1005,,,,
26_1_1,sally,,괜찮네. 이런 맛이었군.,26_1_2,FALSE,,,,,,
26_1_2,sally,,<b>녀석</b>한테는 너무 쓴 맛이었겠어,27,FALSE,,,,,,
26_2_1,sally,,음… <b>녀석</b>한테 준 거랑 똑같은 거 맞아?,26_2_2,FALSE,,,,,,
26_2_2,sally,,녀석이 말한 <b>어른의 맛</b>은 영원히 미스터리로 남겠군,27,FALSE,,,,,,
27,f72,,<b>녀석</b>이라니? 여기 누구 데리고 왔었어? 애인이라도 생긴 거야?,28,FALSE,,,,,,
28,sally,,닥쳐. 그런 거 아니니까.,29,FALSE,,,,,,
29,f72,,"뭐야? 누군데? 바텐더, 나한테만 슬쩍 얘기해줘!",30,FALSE,,,,,,
30,shaun,,"우선, 애인 이야기는 아닙니다",31,FALSE,,,,,,
31,e12,,"안녕하십니까, 션",32,FALSE,,,stop,Ep_silly,play,sfx_come_in
32,shaun,,아! 어서 오세요. E12님.,33,FALSE,,,,,,
33,f72,,엇… 네가 왜 거기서 나와?,34,FALSE,,,,,,
34,sally,,좋은 밤이야 E12.,35,FALSE,,,,,,
35,e12,,좋은 밤입니다. 셀리님.,36,FALSE,,,,,,
36,e12,,선배님도 좋은 밤이에요,37,FALSE,,,,,,
37,f72,,"뭐야, 뭐가 어떻게 된 거야? 서로 아는 사이야?",38,FALSE,,,,,,
38,shaun,,며칠 전에 이 펍에서 꽤 <b>깊은 대화</b>가 오갔답니다.,39,FALSE,,,,,,
39,f72,,대화? 이 둘이? 차라리 라티오가 <b>탭댄스</b>를 췄다고 해라. 대체 무슨 일이 있었던 거야?,40,FALSE,,,,,,
40,e12,,보고하지 않은 내용이기에 발설할 수 없습니다!,41,FALSE,,,,,,
41,sally,,그놈의 샌님 같은 태도는 여전하네,42,FALSE,,,,,,
42,e12,,그러니까... 그…저는 순찰 임무 중에 잠시 들렀을 뿐…,43,FALSE,,,,,,
43,sally,,"<b>내가 저 놈을 쏘았고, 치료해 준 후 술 한잔했어. </b>됐어?",44,FALSE,,,,,,
44,f72,,오.,45,FALSE,,,,,,
45,f72,,뭐야? <b>@#$%</b>! 도대체 무슨 일이 있었던 거야?,46,FALSE,,,,,,
46,f72,,바텐더! 이런 재미있는 일이 있었는데 나한테 비밀로 했던 거야? 섭섭한걸.,47,FALSE,,,,,,
47,shaun,,저는 손님들의 사생활을 존중할 뿐입니다,48,FALSE,,,,,,
48,e12,,이 펍이 마냥 나쁜 곳이 아닐지도 모른다는 생각이 들었을 뿐입니다.,49,FALSE,,,,,,
49,e12,,아직은… 생각이 완전히 정리되진 않았지만요.,50,FALSE,,,,,,
50,e12,,"음…아무튼. 바텐더, 보통 펍에 앉으면 무슨 이야기를 합니까?",51,FALSE,,,,,,
51,shaun,,어떤 이야기든 좋습니다. 정해진 규칙같은 건 없어요. *싸움만 빼고요…*,52,FALSE,,,,,,
52,shaun,,<b>가벼운 수다</b>부터 <b>도넛 모양 행성이 실존하는지에 대한 깊은 토론</b>이 벌어지기도 한답니다.,53,FALSE,,,,,,
53,f72,,도넛 모양 행성은 좀 멋진걸.,54,FALSE,,,,,,
54,shaun,,아니면 잠시 뒤돌아보기도 하죠. <b>오늘 하루가 어땠는지. 이번 달은 어떻게 보냈는지.</b>,55,FALSE,,,,,,
55,shaun,,정신없이 달려오다 잠시 쉬어가는 곳이 바로 펍이랍니다.,56,FALSE,,,,,,
56,sally,,"그럼, 이번에는 네 얘기나 해보지 그래, E12?",57,FALSE,,,,,,
57,e12,,저는… 특별히 이야기 같은 게 없습니다.,58,FALSE,,,,,,
58,e12,,"저는 평범합니다. 그냥 <b>평범한 경찰</b> 그 이상도, 그 이하도 아닙니다.",59,FALSE,,,,,,
59,sally,,"평범하긴, 그 어린 나이에 경찰씩이나 되어서는 이상할 정도로 투철한 경찰 정신까지, 도대체 뭐 하는 놈이야?",60,FALSE,,,,,,
60,f72,,"나도 궁금한걸. 우리 엘리트 신참의 숨겨진 과거라니, 오늘 밤 술 안주로 아주 딱이잖아?",61,FALSE,,,,,,
61,e12,,선배님 덕분에 머리가 지끈거리는군요. 이래서 술을 마시는 걸까요,62,FALSE,,,,,,
62,e12,,바텐더씨. 저번보단 덜 쓴 거로 부탁해도 될까요?,63,FALSE,,,,,,
63,shaun,,물론이죠. 저번보다 <b>달콤</b>한 거로 괜찮으실까요?,64,FALSE,,,,,,
64,e12,,딱 제게 필요한 거군요.,65,FALSE,,,,,,
65,,,,,TRUE,sc4_e12,달콤함,,,,
66_1_1,e12,,저번보다 훨씬 괜찮군요. 이 정도면 왜 술을 마시는지 알 것 같습니다.,66_1_2,FALSE,,,,,,
66_1_2,f72,,"이제야 좀 말이 통하는 군, 신참!",66_1_3,FALSE,,,,,,
66_1_3,e12,,…그렇다고 선배님처럼 땡땡이칠 마음은 없습니다.,67,FALSE,,,,,,
66_2_1,e12,,윽- 왠지 저번보다 더 독해진것 같습니다만…,66_2_2,FALSE,,,,,,
66_2_2,e12,,상관 없습니다. 셀리 씨 말씀대로 <b>술은 술이니까요.</b>,66_2_3,FALSE,,,,,,
66_2_3,f72,,"뭐야, 셀리. 꽤나 오글거리는 말도 했었군.",66_2_4,FALSE,,,,,,
66_2_4,sally,,"음, 당신은 좀 닥쳐주면 좋겠어.",67,FALSE,,,,,,
66_3_1,e12,,음… 저번이랑 크게 달라진 것 같진 않습니다.,66_3_2,FALSE,,,,,,
66_3_2,e12,,상관 없습니다. 셀리 씨 말씀대로 <b>술은 술이니까요.</b>,66_3_3,FALSE,,,,,,
66_3_3,f72,,"뭐야, 셀리. 꽤나 오글거리는 말도 했었군.",66_3_4,FALSE,,,,,,
66_3_4,sally,,"음, 당신은 좀 닥쳐주면 좋겠어.",67,FALSE,,,,,,
67,f72,,헤- 너무 쌀쌀맞게 굴지 말아 달라고.,68,FALSE,,,,,,
68,e12,,그나저나 제 이야기를 해보자면…,69,FALSE,,,,,,
69,e12,,저는 그저 평범해지고 싶었습니다.,70,FALSE,,,,,,
70,sally,,무슨 뜻이야?,71,FALSE,,,,,,
71,e12,,제 아버지께서는 <b>범죄자</b>였습니다,72,FALSE,,,paly,Ep_loss,,
72,f72,,<b>아. 이런.</b>,73,FALSE,,,,,,
73,e12,,매일 같이 술을 퍼마시곤 강도질이나 해가며 연명하셨죠.,74,FALSE,,,,,,
74,e12,,"지금에서야 자세히 알 수는 없지만, 분명 아무개들과도 연관이 있었을 겁니다.",75,FALSE,,,,,,
75,sally,,"사정은 딱하지만, 그건 어떻게 확신하는데?",76,FALSE,,,,,,
76,e12,,아버지는 <b>동전</b>을 쓰셨으니까요.,77,FALSE,,,,,,
77,sally,,<b>. . .</b>,78,FALSE,,,,,,
78,e12,,그래서 <b>혐오합니다. </b>,79,FALSE,,,,,,
79,e12,,당신 같은 <b>범죄자</b>들 때문에 지금도 얼마나 많은 사람들이 고통받고 있을지 생각하면 치가 떨립니다,80,FALSE,,,,,,
80,e12,,그래서 경찰이 됐습니다. 온갖 조롱과 역경을 견디며 공부하고 노력했습니다.,81,FALSE,,,,,,
81,e12,,"시스템의 완벽한 톱니바퀴가 되면, 내 몸에 흐르는 <b>그 더러운 피</b>도 씻겨 내려갈 줄 알았단 말입니다!",82,FALSE,,,,,,
82,shaun,,E12님 천천히 말씀하셔도 좋습니다. 여기선 아무도 평가하지 않아요.,83,FALSE,,,,,,
83,e12,,죄송합니다. 이렇게 분위기를 어둡게 만들 마음은 없었는데…,84,FALSE,,,,,,
84,sally,,무서운 거잖아. 그렇지?,85,FALSE,,,,,,
85,sally,,"네가 혐오하는 우리처럼, 너도 결국 <b>불량품</b>이 될까 봐. 안 그래?",86,FALSE,,,,,,
86,f72,,"셀리, 너무 몰아붙이지 마. 그런 의도 아닌 거 알잖아.",87,FALSE,,,,,,
87,e12,,저는… 나는 <b>불량품</b>이 아닙니다.,88,FALSE,,,,,,
88,sally,,그래. 너는 <b>불량품</b>이 아니야. 애초에 너는 부품이 아니라 사람이니까.,89,FALSE,,,,,,
89,e12,,평범한 사람이 되는게 그렇게 과한 꿈인가요?,90,FALSE,,,,,,
90,sally,,<b>세상에 평범한 사람은 없어. </b>그렇게 따지면 모두가 불량품인 셈이지.,91,FALSE,,,,,,
91,f72,,셀리 말이 맞아. 나 봐라. 경찰 배지 달고서 매일 땡땡이나 치잖아. 완벽한 사람 따위는 없어.,92,FALSE,,,,,,
92,sally,,그쪽은 좀 조용히 하고 있어. 그래도 틀린 말은 아니야.,93,FALSE,,,,,,
93,sally,,그러니까 쓸데없이 과거에 얽매여서 벌벌 떨지 마,94,FALSE,,,,,,
94,e12,,어떻게 과거에 얽매이지 않을 수 있을까요… 제복을 벗고 침대에 누우면 저는 범죄자의 아들로 돌아가는걸요,95,FALSE,,,,,,
95,f72,,과거라는 게 참 <b>엿 같지</b>.,96,FALSE,,,,,,
96,f72,,특히 가족이라는 이름으로 묶인 과거 말이야. 다들 그거 하나 제대로 못 털어내서 이 고생들이잖아.,97,FALSE,,,,,,
97,shaun,,<b>그거 하나 </b>라기에는 모두에게 너무 <b>무거운 짐</b>인걸요.,98,FALSE,,,,,,
98,shaun,,"E12님은 가족을 지우기 위해 제복을 입었고,",99,FALSE,,,,,,
99,shaun,,"셀리씨에게는 가족을 지울 시간조차 허락되지 않았고,",102,FALSE,,,,,,
100_1_1,shaun,,자코님도 가족에게서 벗어나기 위해서 경찰이 되셨잖아요.,101_1_1,FALSE,,,,,,
100_2_1,shaun,,F72님도 가족에게서 벗어나기 위해서 경찰이 되셨잖아요.,101_1_1,FALSE,,,,,,
101_1_1,f72,,"하하! 그러고 보면 우리 다 가족 때문에 이 모양 이 꼴로 살고 있네. 안 그래, 바텐더? ",102,FALSE,,,,,,
100_3_1,,,자코님은… ,101_2_1,FALSE,,,,,,
100_4_1,,,F72님은… ,101_2_1,FALSE,,,,,,
101_2_1,f72,,"나? 나는 가족이 숨막혀서, 내 발로 도망쳐 나왔잖아. 말 안 했던가?",101_2_2,FALSE,,,,,,
101_2_2,sally,,아무렴요. 낭인 주제에 경찰이 된 걸 보면 그쪽도 한 사정 있겠다고 생각은 했어,101_2_3,FALSE,,,,,,
101_2_3,e12,,선배님도 가족이 있으셨습니까?,101_2_4,FALSE,,,,,,
101_2_4,sally,,세상에 가족 없는 사람이 어딨어? 다들 말을 안 할 뿐이지.,102,FALSE,,,,,,
102,shaun,,듣고 보니 그렇군요. 저도 가족의 유지를 잇기 위해 이 펍을 지키고 있으니까요,103,FALSE,,,,,,
103,sally,,아버지가 남긴 이 펍을 지키는 게 세상을 버티는 방식이라고 했었지?,104,FALSE,,,stop,Ep_loss,,
104,shaun,,맞습니다. 하지만 단순히 이 공간만을 지키려는 건 아닙니다,105,FALSE,,,,,,
105,shaun,,저는… 곧 <b>고향</b>으로 떠날 계획입니다. <b>모든 인간의</b> <b>고향</b>으로요.,106,FALSE,,,,,,
106,shaun,,시간이 많이 흘렀지만 분명 먼 가족들의 흔적이 있을거라고 믿고 있어요.,107,FALSE,,,,,,
107,e12,,고향? 설마... <b>지구</b>를 말씀하시는 겁니까?,108,FALSE,,,,,,
108,shaun,,"네. 가본 적도 없는 행성이 왜 그리운지 모르겠습니다만, 아버지의 레시피에는 항상 지구의 흔적이 있었어요.",109,FALSE,,,,,,
109,sally,,"지구라. 그 죽은 행성? 훗, 바텐더. 너도 제정신이 아니군.",110,FALSE,,,,,,
110,sally,,무슨 계획이라도 있는 거야? 섹터0을 떠날 수 있는 인간은 많지 않다고,111,FALSE,,,,,,
111,shaun,,알고 있습니다. <b>연합 공식 사업 허가증</b>을 받거나…,112,FALSE,,,,,,
112,sally,,받거나?,113,FALSE,,,,,,
113,shaun,,다른 방법들은 적법하지 않아서 말씀드릴 수 없습니다…,114,FALSE,,,,,,
114,sally,,이제 와서 새삼스럽긴. <b>밀항</b>이거나 <b>신분증 위조 </b>정도겠지<b>?</b>,115,FALSE,,,,,,
115,e12,,연합의 허가 없는 행성 간 이동은 명백한 중범죄입니다만...,116,FALSE,,,,,,
116,e12,,<b>제가 연합의 허가를 받을 수 있습니다.</b>,117,FALSE,,,,,,
117,shaun,,네? E12님까지 말려들게 하는 건…,118,FALSE,,,,,,
118,e12,,제 일은 걱정하지 마십시오.,119,FALSE,,,,,,
119,f72,,"오, 우리 엘리트 신참이 벌써부터 직권 남용을 행사하는거야?",120,FALSE,,,,,,
120,e12,,최고에게 배웠으니까요.,121,FALSE,,,,,,
121,e12,,"그러니 바텐더, 말씀만 하십시오. 이정도는 보답하고 싶습니다.",,FALSE,,,,,,
122_1_1,shaun,,"그럼, 거절하지 않겠습니다.",122_1_2,FALSE,,,,,,
122_1_2,sally,,"괜찮겠어, 바텐더? 이건 동전 정도랑 수준이 다르다고.",122_1_3,FALSE,,,,,,
122_1_3,shaun,,그 정도 각오는 언제든지 되어있답니다,122_1_4,FALSE,,,,,,
122_1_4,shaun,,그리고 저번과 달리 이제는 혼자가 아닌 것 같네요,122_1_5,FALSE,,,,,,
122_1_5,f72,,그래! 이번엔 우리가 있잖아!,122_1_6,FALSE,,,,,,
122_1_6,f72,,밀항 루트나 감시의 사각지대를 찾는 거라면 이 몸이 <b>전문가</b>니까. 언제든 말만 하라고.,122_1_7,FALSE,,,,,,
122_1_7,e12,,음… 다시 생각해보니 크게 떠들만한 이야기는 아닌 것 같군요,122_1_8,FALSE,,,,,,
122_1_8,sally,,경찰 두 놈이 나란히 범죄를 돕겠다니. 코미디가 따로 없군.,122_1_9,FALSE,,,,,,
122_1_9,sally,,"나야 해줄 수 있는 건 없지만, 그 무모한 목적지에 도착할 때까지 행운을 빌어주지. 바텐더.",123,FALSE,,,,,,
122_2_1,shaun,,그래도 저의 무모한 여정에 여러분들을 끌어들일 순 없습니다.,122_2_2,FALSE,,,,,,
122_2_2,e12,,…이해합니다. 당신이라면 그렇게 대답할 줄 알았습니다. 하지만 마음이 바뀌면 언제든 말씀하십시오.,122_2_3,FALSE,,,,,,
122_2_3,shaun,,마음만큼은 감사히 받겠습니다,122_2_4,FALSE,,,,,,
122_2_4,shaun,,"비록 각자 걷는 길은 다를지라도, 오늘 밤 세 분의 이야기들은 제 여정에 큰 응원이 될 테니까요.",122_2_5,FALSE,,,,,,
122_2_5,f72,,크- 고집 한 번 엄청나네! 좋아! 그정도 고집은 있어야 지구에 가지!,122_2_6,FALSE,,,,,,
122_2_6,sally,,"나야 해줄 수 있는 건 없지만, 그 무모한 목적지에 도착할 때까지 행운을 빌어주지. 바텐더.",123,FALSE,,,,,,
123,shaun,,"세 분 모두, 진심으로 감사합니다.",124,FALSE,,,,,,
124,shaun,,"비록 삐걱거리는 이야기들 뿐이었지만, 제게는 오늘 밤이 어떤 시간보다 값진 밤이었습니다.",125,FALSE,,,,,,
125,f72,,그럼 오늘 밤은 이쯤에서 해산해 볼까.,126,FALSE,,,,,,
126,f72,,"이 좁은 펍에서 낭인, 아무개들, 그리고 엘리트 신참까지 모여서 술잔을 기울이다니,",127,FALSE,,,,,,
127,f72,,내일 아침에 깨면 개꿈이라고 생각할지도 모르겠네.,128,FALSE,,,,,,
128,sally,,꿈 치고는 너무 선명했지.,129,FALSE,,,,,,
129,e12,,"저도 이만 복귀하겠습니다. shaun, 그리고 선배님과 sally님도... 평안한 밤 되시길.",130,FALSE,,,,,,
130,f72,,오! 우리 깐깐한 신참이 범죄자한테 평안한 밤을 다 빌어주고! 내일 뉴스 1면 감이잖아 이거,131,FALSE,,,,,,
131,e12,,"선배님, 제발 좀 가시죠.",132,FALSE,,,,,,
132,shaun,,모두 안녕히 가십시오.,133,FALSE,,,,,,
133,shaun,,"섹터0를 떠나는 그날까지, 슬런챠의 문은 언제나 열려있습니다.",,FALSE,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
#NODE_CRAFTING_BRANCHES,,,,,,,,,,,
nodeId,result,nextNodeId,flag,varChanges,,,,,,,
17,Good,18_1_1,sc4_1_1_true,,,,,,,,
17,Bad,18_2_1,sc4_1_1_false,,,,,,,,
17,MidIce,18_3_1,sc4_1_1_false,,,,,,,,
17,MidGlass,18_4_1,sc4_1_1_false,,,,,,,,
17,MidIceGlass,18_5_1,sc4_1_1_false,,,,,,,,
17,MidWrongMenu,18_6_1,sc4_1_1_false,,,,,,,,
25,Good,26_1_1,,,,,,,,,
25,Bad,26_2_1,,,,,,,,,
25,MidIce,26_1_1,,,,,,,,,
25,MidGlass,26_1_1,,,,,,,,,
25,MidIceGlass,26_1_1,,,,,,,,,
25,MidWrongMenu,26_2_1,,,,,,,,,
65,Good,66_1_1,,,,,,,,,
65,Bad,66_2_1,,,,,,,,,
65,MidIce,66_3_1,,,,,,,,,
65,MidGlass,66_3_1,,,,,,,,,
65,MidIceGlass,66_3_1,,,,,,,,,
65,MidWrongMenu,66_3_1,,,,,,,,,
,,,,,,,,,,,
#NODE_CHARS,,,,,,,,,,,
nodeId,characterKey,expressionKey,slotIndex,,,,,,,,
0,f72,frust,0,,,,,,,,
0,sally,mid,1,,,,,,,,
1,f72,frust,0,,,,,,,,
1,sally,mid,1,,,,,,,,
2,f72,frust,0,,,,,,,,
2,sally,mid,1,,,,,,,,
3,f72,frust,0,,,,,,,,
3,sally,mid,1,,,,,,,,
4,f72,frust,0,,,,,,,,
4,sally,annoy,1,,,,,,,,
5_1_1,f72,smile,0,,,,,,,,
5_1_1,sally,mid,1,,,,,,,,
5_1_2,f72,smile,0,,,,,,,,
5_1_2,sally,mid,1,,,,,,,,
5_1_3,f72,smile,0,,,,,,,,
5_1_3,sally,mid,1,,,,,,,,
5_2_1,f72,smile,0,,,,,,,,
5_2_1,sally,mid,1,,,,,,,,
5_2_1_1_1,f72,smile,0,,,,,,,,
5_2_1_1_1,sally,mid,1,,,,,,,,
5_2_1_1_2,f72,smile,0,,,,,,,,
5_2_1_1_2,sally,mid,1,,,,,,,,
5_2_1_1_3,f72,smile,0,,,,,,,,
5_2_1_1_3,sally,mid,1,,,,,,,,
5_2_1_1_4,f72,smile,0,,,,,,,,
5_2_1_1_4,sally,mid,1,,,,,,,,
5_2_1_2_1,f72,smile,0,,,,,,,,
5_2_1_2_1,sally,mid,1,,,,,,,,
5_2_1_2_2,f72,smile,0,,,,,,,,
5_2_1_2_2,sally,mid,1,,,,,,,,
5_2_1_2_3,f72,smile,0,,,,,,,,
5_2_1_2_3,sally,smile,1,,,,,,,,
5_2_1_2_4,f72,smile,0,,,,,,,,
5_2_1_2_4,sally,smile,1,,,,,,,,
6,f72,smile,0,,,,,,,,
6,sally,smile,1,,,,,,,,
7,f72,smile,0,,,,,,,,
7,sally,smile,1,,,,,,,,
8,f72,smile,0,,,,,,,,
8,sally,mid,1,,,,,,,,
9,f72,smile,0,,,,,,,,
9,sally,mid,1,,,,,,,,
10,f72,smile,0,,,,,,,,
10,sally,angry,1,,,,,,,,
11,f72,smile,0,,,,,,,,
11,sally,angry,1,,,,,,,,
12,f72,smile,0,,,,,,,,
12,sally,smile,1,,,,,,,,
13,f72,smile,0,,,,,,,,
13,sally,smile,1,,,,,,,,
14,f72,laugh,0,,,,,,,,
14,sally,smile,1,,,,,,,,
15,f72,smile,0,,,,,,,,
15,sally,smile,1,,,,,,,,
16,f72,smile,0,,,,,,,,
16,sally,smile,1,,,,,,,,
17,f72,smile,0,,,,,,,,
17,sally,smile,1,,,,,,,,
18_1_1,f72,smile,0,,,,,,,,
18_1_1,sally,smile,1,,,,,,,,
18_2_1,f72,frust,0,,,,,,,,
18_2_1,sally,smile,1,,,,,,,,
18_2_2,f72,annoy,0,,,,,,,,
18_2_2,sally,smile,1,,,,,,,,
18_2_3,f72,annoy,0,,,,,,,,
18_2_3,sally,angry,1,,,,,,,,
18_2_4,f72,laugh,0,,,,,,,,
18_2_4,sally,angry,1,,,,,,,,
18_3_1,f72,mid,0,,,,,,,,
18_3_1,sally,mid,1,,,,,,,,
18_3_2,f72,mid,0,,,,,,,,
