#META,,,,,,,,,,,
episodeId,episodeTitle,firstNodeId,episodeType,mandatorySlot,chapterId,,,,,,
61,eliud,,"앗, 벌써 가?",62,FALSE,,,,,,
62,cartha,,걱정하지 마. 다음에 또 볼 거야.,63,FALSE,,,,,,
63,eliud,,그걸 어떻게 장담해?,64,FALSE,,,,,,
64,cartha,,그냥. 알아.,65,FALSE,,,,,,
65,eliud,,…션 오빠.,66,FALSE,,,,,,
66,shaun,,응.,67,FALSE,,,,,,
67,eliud,,나 5번가 애 처음 봐.,68,FALSE,,,,,,
68,shaun,,나는 처음은 아니긴 한데…,69,FALSE,,,,,,
69,eliud,,듣던 것처럼 막 무섭지는 않네.,70,FALSE,,,,,,
70,eliud,,…나 이만 가 볼게.,71,FALSE,,,,,,
71,shaun,,조심히 들어가.,72,FALSE,,,,,,
72,eliud,,"그리고… 다음에 카사가 또 오면, 내가 마셨던 거라도 해주라.",73,FALSE,,,,,,
73,eliud,,…알겠어.,,FALSE,,,,,,
,,,,,,,,,,,
#NODE_CRAFTING_BRANCHES,,,,,,,,,,,
nodeId,result,nextNodeId,flag,varChanges,,,,,,,
9,Good,9_1_1,,,,,,,,,
9,Bad,9_2_1,,,,,,,,,
9,MidIce,9_3_1,,,,,,,,,
9,MidGlass,9_3_1,,,,,,,,,
9,MidIceGlass,9_3_1,,,,,,,,,
9,MidWrongMenu,9_2_1,,,,,,,,,
,,,,,,,,,,,
#NODE_CHARS,,,,,,,,,,,
nodeId,characterKey,expressionKey,slotIndex,,,,,,,,
1,eliud,hide,0,,,,,,,,
2,eliud,hide,0,,,,,,,,
3,eliud,hide,0,,,,,,,,
4,eliud,hide,0,,,,,,,,
5,eliud,disappoint,0,,,,,,,,
6,eliud,disappoint,0,,,,,,,,
7,eliud,disappoint,0,,,,,,,,
8,eliud,disappoint,0,,,,,,,,
9_1_1,eliud,expect,0,,,,,,,,
9_1_2,eliud,expect,0,,,,,,,,
9_2_1,eliud,curious,0,,,,,,,,
9_2_2,eliud,curious,0,,,,,,,,
9_2_3,eliud,disappoint,0,,,,,,,,
9_2_4,eliud,disappoint,0,,,,,,,,
9_2_5,eliud,disappoint,0,,,,,,,,
9_2_6,eliud,pout,0,,,,,,,,
9_3_1,eliud,pout,0,,,,,,,,
9_3_2,eliud,pout,0,,,,,,,,
9_3_3,eliud,pout,0,,,,,,,,
10,eliud,pout,0,,,,,,,,
10,cartha,mid,1,,,,,,,,
11,eliud,mid,0,,,,,,,,
11,cartha,mid,1,,,,,,,,
12,eliud,mid,0,,,,,,,,
12,cartha,mid,1,,,,,,,,
13,eliud,mid,0,,,,,,,,
13,cartha,mid,1,,,,,,,,
14,eliud,mid,0,,,,,,,,
14,cartha,mid,1,,,,,,,,
15,eliud,pout,0,,,,,,,,
15,cartha,mid,1,,,,,,,,
16,eliud,mid,0,,,,,,,,
16,cartha,mid,1,,,,,,,,
17,eliud,mid,0,,,,,,,,
17,cartha,mid,1,,,,,,,,
18,eliud,mid,0,,,,,,,,
18,cartha,mid,1,,,,,,,,
19,eliud,mid,0,,,,,,,,
19,cartha,mid,1,,,,,,,,
20,eliud,pout,0,,,,,,,,
20,cartha,mid,1,,,,,,,,
21,eliud,mid,0,,,,,,,,
21,cartha,mid,1,,,,,,,,
22,eliud,mid,0,,,,,,,,
22,cartha,mid,1,,,,,,,,
23,eliud,mid,0,,,,,,,,
23,cartha,mid,1,,,,,,,,
24,eliud,mid,0,,,,,,,,
24,cartha,mid,1,,,,,,,,
25,eliud,mid,0,,,,,,,,
25,cartha,mid,1,,,,,,,,
26,eliud,frust,0,,,,,,,,
26,cartha,mid,1,,,,,,,,
27,eliud,frust,0,,,,,,,,
27,cartha,mid,1,,,,,,,,
28,eliud,frust,0,,,,,,,,
28,cartha,sad,1,,,,,,,,
29,eliud,mid,0,,,,,,,,
29,cartha,sad,1,,,,,,,,
30,eliud,mid,0,,,,,,,,
30,cartha,sad,1,,,,,,,,
30_1_1,eliud,frust,0,,,,,,,,
30_1_1,cartha,sad,1,,,,,,,,
30_2_1,eliud,mid,0,,,,,,,,
30_2_1,cartha,sad,1,,,,,,,,
31,eliud,frust,0,,,,,,,,
31,cartha,sad,1,,,,,,,,
32,eliud,frust,0,,,,,,,,
32,cartha,sad,1,,,,,,,,
33,eliud,frust,0,,,,,,,,
33,cartha,sad,1,,,,,,,,
34_1_1,eliud,frust,0,,,,,,,,
34_1_1,cartha,sad,1,,,,,,,,
34_1_2,eliud,frust,0,,,,,,,,
34_1_2,cartha,mid,1,,,,,,,,
34_1_3,eliud,frust,0,,,,,,,,
34_1_3,cartha,mid,1,,,,,,,,
34_2_1,eliud,frust,0,,,,,,,,
34_2_1,cartha,sad,1,,,,,,,,
34_2_2,eliud,frust,0,,,,,,,,
34_2_2,cartha,mid,1,,,,,,,,
34_2_3,eliud,frust,0,,,,,,,,
34_2_3,cartha,mid,1,,,,,,,,
35,eliud,frust,0,,,,,,,,
35,cartha,mid,1,,,,,,,,
36,eliud,frust,0,,,,,,,,
36,cartha,mid,1,,,,,,,,
37,eliud,mid,0,,,,,,,,
37,cartha,mid,1,,,,,,,,
38,eliud,mid,0,,,,,,,,
38,cartha,mid,1,,,,,,,,
39,eliud,curious,0,,,,,,,,
39,cartha,mid,1,,,,,,,,
40,eliud,expect,0,,,,,,,,
40,cartha,mid,1,,,,,,,,
41,eliud,expect,0,,,,,,,,
41,cartha,mid,1,,,,,,,,
42,eliud,pout,0,,,,,,,,
42,cartha,mid,1,,,,,,,,
43,eliud,pout,0,,,,,,,,
43,cartha,mid,1,,,,,,,,
44,eliud,curious,0,,,,,,,,
44,cartha,mid,1,,,,,,,,
45,eliud,curious,0,,,,,,,,
45,cartha,mid,1,,,,,,,,
46,eliud,curious,0,,,,,,,,
46,cartha,mid,1,,,,,,,,
47,eliud,curious,0,,,,,,,,
47,cartha,mid,1,,,,,,,,
48,eliud,mid,0,,,,,,,,
48,cartha,mid,1,,,,,,,,
49,eliud,mid,0,,,,,,,,
49,cartha,mid,1,,,,,,,,
50,eliud,mid,0,,,,,,,,
50,cartha,smile,1,,,,,,,,
51,eliud,pout,0,,,,,,,,
51,cartha,smile,1,,,,,,,,
52,eliud,pout,0,,,,,,,,
52,cartha,smile,1,,,,,,,,
53,eliud,pout,0,,,,,,,,
53,cartha,smile,1,,,,,,,,
54,eliud,pout,0,,,,,,,,
54,cartha,mid,1,,,,,,,,
55,eliud,disappoint,0,,,,,,,,
55,cartha,mid,1,,,,,,,,
56,eliud,disappoint,0,,,,,,,,
56,cartha,mid,1,,,,,,,,
57,eliud,curious,0,,,,,,,,
57,cartha,smile,1,,,,,,,,
58,eliud,curious,0,,,,,,,,
58,cartha,smile,1,,,,,,,,
59,eliud,curious,0,,,,,,,,
59,cartha,mid,1,,,,,,,,
60,eliud,curious,0,,,,,,,,
60,cartha,sad,1,,,,,,,,
61,eliud,curious,0,,,,,,,,
61,cartha,sad,1,,,,,,,,
62,eliud,curious,0,,,,,,,,
62,cartha,mid,1,,,,,,,,
63,eliud,curious,0,,,,,,,,
63,cartha,mid,1,,,,,,,,
64,eliud,curious,0,,,,,,,,
64,cartha,expect,1,,,,,,,,
65,eliud,mid,0,,,,,,,,
66,eliud,mid,0,,,,,,,,
67,eliud,mid,0,,,,,,,,
68,eliud,mid,0,,,,,,,,
69,eliud,mid,0,,,,,,,,
70,eliud,mid,0,,,,,,,,
71,eliud,mid,0,,,,,,,,
72,eliud,mid,0,,,,,,,,
73,eliud,mid,0,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
#CHOICES,,,,,,,,,,,
nodeId,choiceIndex,buttonText,nextNodeId,setFlags,clearFlags,varChanges,,,,,
29,0,"엘리엇, 거기까지 해",30_1_1,tl1_1_false,,,,,,,
29,1,"실례가 안 된다면, 저도 궁금하네요.",30_2_1,tl1_1_true,,,,,,,
,,,,,,,,,,,
#NODE_BRANCHES,,,,,,,,,,,
nodeId,requiredAllFlags,requiredAnyFlags,nextNodeId,,,,,,,,
33,tl1_1_false,,34_1_1,,,,,,,,
33,tl1_1_true,,34_2_1,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
#NODE_VAR_BRANCHES,,,,,,,,,,,
nodeId,varName,op,threshold,nextNodeId,,,,,,,
