#META,,,,,,,,,,,
episodeId,episodeTitle,firstNodeId,episodeType,mandatorySlot,chapterId,,,,,,
2_1_2,shaun,,"앗, 셀리씨. 정말 또 오셨네요!",2_1_3,FALSE,,,,,,
2_1_3,sally,,목소리 낮춰.,2_1_4,FALSE,,,,,,
2_1_4,sally,,자코가 또 여기서 보자고 고집했을 뿐이야.,2_1_5,FALSE,,,,,,
2_1_5,sally,,"뭐, 이번에는 여기서 술 한잔해 보고 싶기도 하고.",2_1_6,FALSE,,,,,,
2_1_6,shaun,,좋은 선택이에요. 어떤 걸로 드릴까요?,2_1_7,FALSE,,,,,,
2_1_7,sally,,난 칵테일 같은 거 잘 몰라. 그냥… <b>깔끔한거 아무거나?</b>,2_1_8,FALSE,,,,,,
2_1_8,sally,,"미안, 주문 같은 거 해본 적이 없어서.",2_1_9,FALSE,,,,,,
2_1_9,shaun,,아니에요! 오히려 기쁜 주문인걸요!,2_1_10,FALSE,,,,,,
2_1_10,sally,,알았다고. 빨리 한잔 내어줘.,2_1_11,FALSE,,,,,,
2_1_11,,,,,TRUE,sc2_sally,깔끔한,,,,,MoodOrder
2_1_12_1_1,sally,,음.. 이건..,2_1_12_1_2,FALSE,,,,,,
2_1_12_1_2,sally,,"잘은 몰라도, 꽤 괜찮네. 제대로 된 술은 처음 마셔봐",2_1_13,FALSE,,,,,,
2_1_12_2_1,,,음.. 이건..,2_1_12_2_2,FALSE,,,,,,
2_1_12_2_2,,,확실히 제대로된 칵테일과 친해질 시간이 필요하겠어 ,2_1_13,FALSE,,,,,,
2_1_13,sally,,5번가에서 술은 사치거든. 게다가 대부분 메탄올로 만든 싸구려 밀주들 뿐이야.,2_1_14,FALSE,,,,,,
2_1_14,sally,,말이 밀주지 사실상 독극물이라니까.,2_1_15,FALSE,,,,,,
2_1_15,shaun,,듣기만 해도 살벌하네요.,2_1_16,FALSE,,,,,,
2_1_16,sally,,"그나저나 바텐더, 너는 어쩌다 이런 일을 하게 된거야?",2_1_17,FALSE,,,,,,
2_1_17,sally,,섹터0의 술집이라니. 범상치 않은걸,2_1_18,FALSE,,,,,,
2_1_18,shaun,,"얼마전에 아버지께서 돌아가시면서, 펍을 물려받게 되었어요",2_1_19,FALSE,,,stop,Ep_main_0,,
2_1_19,sally,,…그렇군,2_1_20,FALSE,,,,,,
2_1_20,sally,,"그래도, 가족이 있었다는건 좋은 거야. 돌아갈 집이 있다는 거잖아",2_1_21,FALSE,,,,,,
2_1_21,sally,,혹시 장례식은 치루었나?,2_1_22,FALSE,,,,,,
2_1_22,shaun,,"네, 저희 방식대로 최선을 다했어요.",2_1_23,FALSE,,,,,,
2_1_23,shaun,,"3일 동안 펍의 중앙에 망자의 관을 두고, 가까운 사람들을 불러 술을 대접했죠.",2_1_24,FALSE,,,,,,
2_1_24,sally,,9번가라고 사람 사는 거 별반 다를 게 없군,2_1_25,FALSE,,,,,,
2_1_25,shaun,,하지만 찾아온 사람들이라곤 단골손님인 영감님과 F54 뿐이었어요.,2_1_26,FALSE,,,,,,
2_1_26,shaun,,아버지께서 친구를 많이 두시는 분은 아니셨나봐요.,2_1_27,FALSE,,,,,,
2_1_27,sally,,…그랬군.,2_1_28,FALSE,,,,,,
2_1_28,sally,,"하지만, 제대로 된 장례식을 치를 수 있는 것은 축복이야. 대부분 그렇지 못하니까.",2_1_29,FALSE,,,,,,
2_1_29,sally,,장례식을 치르는 그 3일 동안 기분은 어땠어?,,FALSE,,,,,,
2_1_30_1_1,shaun,,외로웠어요.,2_1_30_1_2,FALSE,,,,,,
2_1_30_1_2,shaun,,이제 정말 혼자 남겨진것 같았거든요.,2_1_30_1_3,FALSE,,,,,,
2_1_30_1_3,shaun,,"어떻게 살아가야 할지도, 어디서 부터 뭘 어떻게 해야할지 감도 잡히지 않더라구요.",2_1_30_1_4,FALSE,,,,,,
2_1_30_1_4,sally,,그런 확신은 네 스스로가 아니면 아무도 줄 수 없어.,2_1_30_1_5,FALSE,,,,,,
2_1_30_1_5,sally,,스스로 일어서는 법을 찾아야해. 그렇지 못하면…,2_1_30_1_6,FALSE,,,,,,
2_1_30_1_6,sally,,"뭐, 시체나 파먹고 사는 내가 할 말은 아니네.",2_1_31,FALSE,,,,,,
2_1_30_2_1,shaun,,슬펐어요.,2_1_30_2_2,FALSE,,,,,,
2_1_30_2_2,shaun,,"유일한 가족이 떠난것도, 찾아올 사람이 몇 없는 것도요.",2_1_30_2_3,FALSE,,,,,,
2_1_30_2_3,sally,,마지막까지 자리를 지켜준 사람들을 가족으로 생각하지 않는건 실례야.,2_1_30_2_4,FALSE,,,,,,
2_1_30_2_4,sally,,꼭 피가 섞여야만 가족인건 아니니까.,2_1_31,FALSE,,,,,,
2_1_30_3_1,shaun,,아무렇지 않았어요.,2_1_30_3_2,FALSE,,,,,,
2_1_30_3_2,shaun,,이상하게 눈물이 나지 않더라구요.,2_1_30_3_3,FALSE,,,,,,
2_1_30_3_3,shaun,,"슬프면 눈물이 난다던데, 슬프지 않았던 걸까요.",2_1_30_3_4,FALSE,,,,,,
2_1_30_3_4,sally,,꼭 눈물이 나야 슬픈건 아니야.,2_1_30_3_5,FALSE,,,,,,
2_1_30_3_5,sally,,5번가 사람들은 가족들의 시체위에서 살아가지만 아무도 울지 않아.,2_1_31,FALSE,,,,,,
2_1_31,sally,,깊게 생각하지마 아무튼 내 생각은 그렇다는 거야.,2_1_32,FALSE,,,,,,
2_1_32,f72,,"좋은 저녁! 바텐더. 오, 셀리도 먼저 와있었구나!",2_1_33,FALSE,,,,,,
2_1_33,f72,,자-잠깐 분위기 왜이래? 또 싸우기라도 한거야?,2_1_34,FALSE,,,,,,
2_1_34,sally,,신경쓰지마. 별일…아니니까,2_1_35,FALSE,,,,,,
2_1_35,shaun,,어서오세요. 자코님,2_1_36,FALSE,,,,,,
2_1_36,f72,,"뭐야, 벌써 마시고 있었네? 저번엔 안 마신다더니. 뭐 시킨 거야?",2_1_37,FALSE,,,,,,
2_1_37,sally,,…그냥 <b>아무거나.</b> 내가 칵테일 같은거 알리가 없잖아.,2_1_38,FALSE,,,,,,
2_1_38,sally,,그리고 안 마신다 한적 없어. <b>너랑은</b> 안마신다고 했지.,3,FALSE,,,,,,
2_2_1,f72,,좋은 저녁이야 바텐더!,,FALSE,,,,,,
2_2_2_1_1,shaun,,F72님. 또 오셨군요. 좋은 저녁이에요.,2_2_2_1_2,FALSE,,,,,,
2_2_2_1_2,f72,,"이름으로 불러달라니까, 바텐더.",2_2_2_1_3,FALSE,,,,,,
2_2_2_1_3,shaun,,하지만 규칙은 규칙인걸요,2_2_2_1_4,FALSE,,,,,,
2_2_2_1_4,f72,,"<b>진짜 이름</b>으로 불려야, 나라는 존재가 인정받는 느낌이야",2_2_2_1_5,FALSE,,,,,,
2_2_2_1_5,f72,,게다가 코드명은 본부에서나 지겹게 듣는단 말이야,2_2_2_1_6,FALSE,,,,,,
2_2_2_1_6,shaun,,뭔가 F72님께서 업무 보시는 모습은 상상이 안 가네요,2_2_3,FALSE,,,,,,
2_2_2_2_1,shaun,,"자코님, 또 오셨군요. 좋은 저녁이에요.",2_2_2_2_2,FALSE,,,,,,
2_2_2_2_2,f72,,이름으로 불리니 기분 좋은걸,2_2_2_2_3,FALSE,,,,,,
2_2_2_2_3,shaun,,규칙을 어기시면서까지 이름을 사용하시는 이유가 있으신가요?,2_2_2_2_4,FALSE,,,,,,
2_2_2_2_4,f72,,"<b>진짜 이름</b>으로 불려야, 나라는 존재가 인정받는 느낌이야",2_2_2_2_5,FALSE,,,,,,
2_2_2_2_5,f72,,게다가 코드명은 본부에서나 지겹게 듣는단 말이야,2_2_2_2_6,FALSE,,,,,,
2_2_2_2_6,shaun,,뭔가 자코님께서 업무 보시는 모습은 상상이 안 가네요,2_2_3,FALSE,,,,,,
2_2_3,f72,,업무는 무슨. 그냥 서류 뭉치에 파묻혀 있다가 도망쳐 나온 거야,2_2_4,FALSE,,,,,,
2_2_4,f72,,"아무튼, 조금 있다가 여기서 셀리랑 만나기로 했어. 그 전에 빨리 한잔 부탁해.",2_2_5,FALSE,,,,,,
2_2_5,shaun,,셀리씨도 오시는군요. 이번에는 별일 없어야 할텐데…,2_2_6,FALSE,,,,,,
2_2_6,f72,,"걱정하지 말라고, 이제 서로 구면이잖아.",2_2_7,FALSE,,,,,,
2_2_7,shaun,,"그럼, 주문은 어떤 걸로 하시겠어요? 저번과 같은 걸로 드릴까요?",2_2_8,FALSE,,,,,,
2_2_8,f72,,오늘은 상큼한게 땡기는걸 <b>번햄 사워</b>로 부탁해!,2_2_9,FALSE,,,,,,
2_2_9,,,,,TRUE,sc2_f72,rec_1001,,,,
2_2_9_1_1,f72,,"키야, 이거지. 막힌 가슴이 뻥 뚫리는 기분이야.",2_2_10,FALSE,,,,,,
2_2_9_2_1,f72,,으악… 일부러 이런 거 주는 거야?,2_2_9_2_2,FALSE,,,,,,
2_2_9_2_2,f72,,"뭐, 오늘은 <b>번햄 사워</b>를 마실 운명이 아니었나보군",2_2_10,FALSE,,,,,,
2_2_9_3_1,f72,,내가 얼음을 빼달라 했던가?,2_2_9_3_2,FALSE,,,,,,
2_2_9_3_2,f72,,"뭐, 그래도 돈 아까운 맛은 아니란 말이지",2_2_10,FALSE,,,,,,
2_2_9_4_1,f72,,"잔은 내 스타일은 아니지만, 돈 아까운 맛은 아니란 말이지",2_2_10,FALSE,,,,,,
2_2_9_5_1,f72,,내가 얼음을 빼달라 했던가?,2_2_9_5_2,FALSE,,,,,,
2_2_9_5_2,f72,,"잔도 내 스타일은 아니지만, 돈 아까운 맛은 아니란 말이지",2_2_10,FALSE,,,,,,
2_2_9_6_1,f72,,이건 <b>번햄 사워</b>가 아닌것 같은데?,2_2_9_6_2,FALSE,,,,,,
2_2_9_6_2,f72,,"뭐, 오늘은 <b>번햄 사워</b>를 마실 운명이 아니었나보군",2_2_10,FALSE,,,,,,
2_2_10,f72,,본부 놈들은 무슨 기계 오일 같은 것만 마신다니까,2_2_11,FALSE,,,,,,
2_2_11,f72,,순수한 수분과 전해질 이라나 뭐라나,2_2_12,FALSE,,,,,,
2_2_12,shaun,,확실히 맛있어 보이진 않는군요,2_2_13,FALSE,,,,,,
2_2_13,f72,,"놈들은 항상 그게 옳다고 믿나 봐. 순수하고, 건강한것들 말이야",2_2_14,FALSE,,,,,,
2_2_14,f72,,매일 숫자나 두드리면서 온 우주에 대한 해답을 아는 양 군다니까. 그런 건 질색이야.,2_2_15,FALSE,,,,,,
2_2_15,f72,,애초에 경찰 같은 거에 자원한 내 잘못이지,2_2_16,FALSE,,,,,,
2_2_16,shaun,,혹시 실례가 안 된다면 어쩌다 경찰이 되셨는지 여쭤봐도 괜찮을까요?,2_2_17,FALSE,,,,,,
2_2_17,f72,,헤에-,2_2_18,FALSE,,,,,,
2_2_18,f72,,<b>가족</b>에게서 뛰쳐나오고 싶었거든.,2_2_19,FALSE,,,stop,Ep_main_0,,
2_2_19,shaun,,가족… 이요?,2_2_20,FALSE,,,,,,
2_2_20,f72,,우리 가족은 지독하게 지루했어. 아마 연합만큼이나,2_2_21,FALSE,,,,,,
2_2_21,f72,,"그래서 애써 도망쳐 나온 건데, 별반 다를 게 없네",2_2_22,FALSE,,,,,,
2_2_22,shaun,,단순히 지루하다고 가족을 버리진 않아요,2_2_23,FALSE,,,,,,
2_2_23,f72,,헤- 적당히 돌려 말한거잖아. 구질구질한 가정사는 취하지 않고서 말하긴 어려운 거라고.,2_2_24,FALSE,,,,,,
2_2_24,shaun,,"앗, 제가 실례했습니다. 이 이야기는 여기까지 해도 괜찮습니다.",2_2_25,FALSE,,,,,,
2_2_25,f72,,"뭐, 그래도 덕분에 뭐든 적당히 넘어가는 법을 배웠어.",2_2_26,FALSE,,,,,,
2_2_26,f72,,바텐더는 좀 어때? 이 좁아터진 펍에서 술이나 따르고 있는 이유가 뭐야?,2_2_27,FALSE,,,,,,
2_2_27,f72,,나처럼 숨길 수 없는 야망이라도 있는 거야?,,FALSE,,,,,,
2_2_28_1_1,shaun,,저는 사실 -,2_2_29,FALSE,,,,,,
2_2_28_2_1,shaun,,저도 사실-,2_2_29,FALSE,,,,,,
2_2_29,f72,,셀리! 왔구나!,2_2_30,FALSE,,,,,,
2_2_30,shaun,,어서오세요. 셀리님.,2_2_31,FALSE,,,,,,
2_2_31,sally,,"자코, 목소리좀 낮춰. 그리고 이름 부르지 말라고 몇 번을 말해?",2_2_32,FALSE,,,,,,
2_2_32,f72,,에이- 이제 서로 다 아는 사이인 걸 왜그래?,2_2_33,FALSE,,,,,,
2_2_33,sally,,그래서 문제인 거야. 아주 그냥 뒷거래한다고 소문을 내지 그래?,2_2_34,FALSE,,,,,,
2_2_34,shaun,,걱정하지 마세요. 바텐더는 입이 무거우니까요,2_2_35,FALSE,,,,,,
2_2_35,sally,,그건 모르는 일이지.,3,FALSE,,,,,,
3,f72,,"참, 늘 까칠하다니까",4,FALSE,,,,,,
4,sally,,"됐고, 정보부터 줘.",5,FALSE,,,,,,
5,f72,,"좋아, 내일 새벽 동안 <b>5번가</b>의 <b>소각 처리 구역</b>에 경비를 빼줄 수 있어.",6,FALSE,,,,,,
6,sally,,새벽 몇 시부터 몇 시까지?,7,FALSE,,,,,,
7,f72,,1시부터 한… 5시까지?,8,FALSE,,,,,,
8,sally,,"장난치지 말고, 똑바로 말해. 5시까지 확실한 거야?",9,FALSE,,,,,,
9,f72,,나도 잘 몰라! 5시가 교대 시간인데 다음 사람이 늘 조금씩 일찍 온단 말이야.,10,FALSE,,,,,,
10,f72,,아무튼! 그럼 4시까지로 해!,11,FALSE,,,,,,
11,sally,,"자코, 제발 집중해. 이것에 내 사람들의 생사가 달렸다고.",12,FALSE,,,,,,
12,f72,,아-알았다고! 1시에서 4시! 그 시간은 확실히 해줄 수 있어,13,FALSE,,,,,,
13,sally,,하… 알겠어,14,FALSE,,,,,,
14,f72,,그리고…,15,FALSE,,,,,,
15,sally,,또 뭐?,16,FALSE,,,,,,
16,f72,,<b>너희 쫓는 놈이 생겼어.</b>,17,FALSE,,,,,,
17,sally,,<b>뭐라고?</b>,18,FALSE,,,,,,
18,f72,,소각장 관리하는 놈들이겠지. 자세히는 나도 잘 몰라,19,FALSE,,,,,,
19,sally,,<b>UPD</b>야? 똑바로 말해!,20,FALSE,,,,,,
20,f72,,진정해! 윗선에서 오가는 얘기를 겨우 엿들은 것뿐이라고!,21,FALSE,,,,,,
21,f72,,너랑 네 친구들이 밤사이에 소각장을 드나든다고 보고가 올라갔나 봐.,22,FALSE,,,,,,
22,sally,,네가 실수한 거 아니야? 우린 네가 알려준 시간에만 움직였단 말이야.,23,FALSE,,,,,,
23,f72,,말했잖아. 내 일은 2교대라니까. 녀석은 뭐랄까… 어린 녀석이 직업정신이 투철해서,24,FALSE,,,,,,
24,sally,,그 녀석 <b>코드명</b>이 뭐야.,25,FALSE,,,,,,
25,f72,,<b>워-워 </b>알아내서 뭐 어쩌려고? 내가 적당히 수습할 테니까 일 벌리지 마.,26,FALSE,,,,,,
26,sally,,널 믿을 수가 있어야지.,27,FALSE,,,,,,
27,sally,,…,28,FALSE,,,,,,
28,sally,,바텐더.,29,FALSE,,,,,,
29,sally,,설마 네가 정보를 흘린 거야?,30,FALSE,,,,,,
30,f72,,<b>진정해 셀리! </b>죄 없는 바텐더 한테 까지 왜 그래?,31,FALSE,,,,,,
31,sally,,그런 건 좀 미리 말하라고! 9번가까지 와서 쫓기는 중이라고 광고할 셈이야?,32,FALSE,,,,,,
32,sally,,"쳇, 됐어. 대가는 지불했으니까 나는 빨리 자리를 떠야겠어.",33,FALSE,,,,,,
33,sally,,다음부턴-,34,FALSE,,,,,,
34,e12,,에헴- 크흠,35,FALSE,,,,,,
35,e12,,아직 영업 중인가요? 한잔하고 싶군요.,36,FALSE,,,,,,
36,shaun,,좋은 밤입니다. 손님. 물론입니다. 어떤 칵테일로 하시겠습니까?,37,FALSE,,,,,,
37,e12,,<b>샤이니</b> 하나요.,38,FALSE,,,,,,
38,shaun,,<b>셰이디 </b>말씀이신가요? 탁월한 선택이십니다.,39,FALSE,,,,,,
39,e12,,그-그래! 그거야. <b>셰이디.</b> 그렇게 말했잖아요!,40,FALSE,,,,,,
40,e12,,"바텐더, 그리고 말이죠 혹시…",41,FALSE,,,,,,
41,e12,,어디서 들은 이야기입니다만,42,FALSE,,,,,,
42,e12,,"여기, 그 <b>동전</b>도 받나요?",,FALSE,,,,,,
43_1_1,shaun,,죄송하지만 저희는 공식 화폐만 취급합니다.,43_1_2,FALSE,,,,,,
43_1_2,shaun,,곤란한 일에는 엮이고 싶지 않거든요.,43_1_3,FALSE,,,,,,
43_1_3,e12,???,그렇군요. 흠. 의외네요.,43_1_4,FALSE,,,,,,
43_1_4,e12,???,<b>모든 지표가 여기를 가리키고 있으니 말입니다.</b>,43_1_5,FALSE,,,,,,
43_1_5,shaun,,네? 지표라뇨?,43_1_6,FALSE,,,,,,
43_1_6,e12,???,<b>...</b>,44,FALSE,,,,,,
43_2_1,shaun,,"네, 받습니다.",43_2_2,FALSE,,,,,,
43_2_2,shaun,,그나저나 소문이 빨리도 퍼지는군요.,43_2_3,FALSE,,,,,,
43_2_3,e12,???,역시…,43_2_4,FALSE,,,,,,
43_2_4,e12,???,<b>소문이 사실이었군요.</b>,43_2_5,FALSE,,,,,,
43_2_5,shaun,,손님?,43_2_6,FALSE,,,,,,
43_2_6,e12,???,<b>...</b>,44,FALSE,,,,,,
44,e12,???,"션. 당신을 <b>불법 화폐 사용, 범죄 조직 협조</b> 및 <b>범죄 방조죄</b>로 체포합니다!",45,FALSE,,,play,Ep_tension,,
45,shaun,,자-잠시만요! 무슨 죄요? 당신은 누구신데 이러시죠?,46,FALSE,,,,,,
46,e12,,<b>UPD 섹터 관리국</b> 소속 경사 <b>E12</b>입니다.,47,FALSE,,,,,,
47,f72,,"*젠장, 셀리. 너 먼저 가봐야 할것 같은데?*",48,FALSE,,,,,,
48,sally,,*그쯤은 알고 있어*,,FALSE,,,,,,
49_1_1,sally,,"*미안 바텐더, 이만 가볼게. 칵테일 잘마셨어*",50,FALSE,,,,,,
49_2_1,sally,,*애초에 여기 또 오는 게 아니었어*,50,FALSE,,,,,,
50,e12,,이 펍에 다량의 불법 화폐가 유통된다는 보고를 받았습니다.,51,FALSE,,,,,,
51,e12,,고로 펍의 책임자 <b>션 오도넬</b>을 체포합니다. 협조를 명령합니다!,52,FALSE,,,,,,
52,shaun,,전 그러니까-,53,FALSE,,,,,,
53,e12,,발뺌할 생각하지 마십시오!,54,FALSE,,,,,,
54,e12,,근 며칠간 공식 구매 기록도 없는 밀수품들이 <b>5번가</b>에서 여기로 배송되었단 말입니다!,55,FALSE,,,,,,
55,e12,,물품의 정체가 뭐죠? <b>총? 폭탄?</b> 아니면… <b>사람?</b>,,FALSE,,,,,,
56_1_1,shaun,,"*72, 어떻게 좀 해봐요!*",,FALSE,,,,,,
56_2_1,shaun,,*자코님! 어떻게 좀 해봐요!*,,FALSE,,,,,,
58,f72,,*제발... 나 아는 척하지 마라... 난 지금 투명 인간이다…*,,FALSE,,,,,,
59,e12,,뭐라 속삭이시는 거죠!? 괜한 수작 부리지 마시-,60,FALSE,,,,,,
60,e12,,선배..님?,61,FALSE,,,,,,
61,shaun,,선배라니…?,62,FALSE,,,,,,
62,f72,,아하하! <b>E12</b>!  <b>5번가 사무실</b> 말고 밖에서 보니까 반가운데?,63,FALSE,,,,,,
63,f72,,여기서 뭐 해? 교대 근무 시간 아니었던가?,64,FALSE,,,,,,
64,e12,,"선배님 이야말로 이 시간에 여기서 뭐 하시는 겁니까? 그리고, 이 바텐더랑 아시는 사이이십니까?",65,FALSE,,,,,,
65,f72,,그게-그러니까… 좀 복잡해! 모르는 사이는 아니라고 할 수 있지!,66,FALSE,,,,,,
66,e12,,말 돌리지 마시고 확실히 대답해 주시죠! 뭐가 어떻게 돌아가고 있는 건지!,67,FALSE,,,,,,
67,e12,,선배님을 이 쓰레기 범죄자 놈들과 한통속이라 생각하고 싶지 않습니다!,68,FALSE,,,,,,
68,f72,,"헤헤, 역시 빠져나가기엔 글렀나?",69,FALSE,,,,,,
69,f72,,E12. 아직 네가 잘 몰라서 그래! 그렇게 심각한 건 아니라니까,70,FALSE,,,,,,
70,e12,,모든 범죄는 연합에 반하는 심각한 중죄입니다!,71,FALSE,,,,,,
71,e12,,용의자 션 오도넬. 당신의 범죄행각에 대해 순순히 실토할 것을 명령합니다,72,FALSE,,,,,,
72,e12,,변명이라도 들어야겠습니다!,,FALSE,,,,,,
73_1_1,shaun,,말할 수 없습니다.,73_1_2,FALSE,,,,,,
73_1_2,shaun,,손님과의 이야기를 떠벌리는건 바텐더가 할 짓이 못됩니다,73_1_3,FALSE,,,,,,
73_1_3,e12,,...,73_1_4,FALSE,,,,,,
73_1_4,e12,,"차라리 잘됐습니다. 선배님, 당장 본부에 지원을-",73_1_5,FALSE,,,,,,
73_1_5,f72,,그만해 E12. 일 벌리지 말라고,73_1_6,FALSE,,,,,,
73_1_6,e12,,선배님…?,73_1_7,FALSE,,,stop,Ep_tension,,
73_1_7,f72,,여-여기 술맛이 꽤 괜찮단 말이야,73_1_8,FALSE,,,,,,
73_1_8,f72,,문 닫기에는 너무 아깝단 말이지. 안그래?,73_1_9,FALSE,,,,,,
73_1_9,e12,,그렇다고 범죄 행각을 눈감아 줄 수는 없습니다!,73_1_10,FALSE,,,,,,
73_1_10,f72,,모쪼록 내 휴식 공간을 방해하지 말아달라는 <b>부탁</b>이야,73_1_11,FALSE,,,,,,
73_1_11,f72,,선배의 <b>부탁</b>은 절대적 이잖아 안그래?,73_1_12,FALSE,,,,,,
73_1_12,e12,,선배이시긴 하지만 저보다 한 계급 아래시잖습니까…,73_1_13,FALSE,,,,,,
73_1_13,f72,,"이번 한번만 좀 봐줘라, 내가 주의좀 줄게. 응?",73_1_14,FALSE,,,,,,
73_1_14,e12,,선배님 저번에도 이런식으로 몇번이고 넘어가셨잖습니까!,73_1_15,FALSE,,,,,,
73_1_15,f72,,한번만 더 넘어간다고 덧나냐?,73_1_16,FALSE,,,,,,
73_1_16,f72,,"자, 이러고 있지 말고, 이만 들어가자. 우리 관할도 아니잖아?",73_1_17,FALSE,,,,,,
73_1_17,e12,,그건…,73_1_18,FALSE,,,,,,
73_1_18,e12,,…,73_1_19,FALSE,,,,,,
73_1_19,e12,,운 좋은줄 아십시오 바텐더,73_1_20,FALSE,,,,,,
73_1_20,f72,,그래! 잘 생각했어! 먼저 나가있어봐,73_1_21,FALSE,,,,,,
73_1_21,f72,,나한테 한잔 빚진거다 바텐더,,FALSE,,,,,,
73_2_1,shaun,,*54! 지금 펍에 좀 와줘!*,73_2_2,FALSE,,,,,play,sfx_trrr
73_2_2,e12,,단말기 내려놓으십시오!,73_2_3,FALSE,,,,,,
73_2_3,shaun,,겨-경찰에 연락한 거예요! 여기 담당은 따로 있다고요!,73_2_4,FALSE,,,,,,
73_2_4,f72,,그-그래! 여기 우리 구역도 아니잖아?,73_2_5,FALSE,,,,,,
73_2_5,e12,,그렇다 한들 달라지는 건 없을 겁니다!,73_2_6,FALSE,,,,,,
73_2_6,f54,,션! 무슨일이야!,73_2_7,FALSE,,,,,,
73_2_7,e12,,서-선배..? 선배는 왜 여기에…,73_2_8,FALSE,,,,,,
73_2_8,f54,,너야 말로 여기서 뭐해? 여긴 네 구역도 아니잖아,73_2_9,FALSE,,,,,,
73_2_9,f72,,헤- 또 보네,73_2_10,FALSE,,,,,,
73_2_10,f54,,너는 또 왜 여기서…,73_2_11,FALSE,,,,,,
73_2_11,f54,,하… 이런 날이 올줄 알았다니까…,73_2_12,FALSE,,,,,,
73_2_12,e12,,역시 선배도 이놈들을 눈여겨보고 계셨군요.,73_2_13,FALSE,,,,,,
73_2_13,f54,,일단 진정해. 여긴 내 담당이야. 내가 처리해,73_2_14,FALSE,,,,,,
73_2_14,e12,,"알겠습니다! 그럼, 지금 당장 지원을-",73_2_15,FALSE,,,,,,
73_2_15,f54,,E12. 내가 처리한다고. 나가있어.,73_2_16,FALSE,,,stop,Ep_tension,,
73_2_16,e12,,선배님? 그게 무슨…,73_2_17,FALSE,,,,,,
73_2_17,f54,,선배가 두 번 말하게 할래? 나가 있으라니까?,73_2_18,FALSE,,,,,,
73_2_18,e12,,아-알겠습니다. 기다리고 있겠습니다..!,73_2_19,FALSE,,,,,,
73_2_19,f54,,"휴, 이해해 줘. 아직 어려서 그래.",73_2_20,FALSE,,,,,,
73_2_20,f54,,미안하지만 션. 이제 동전 쓰는건 그만둬줘,73_2_21,FALSE,,,,,,
73_2_21,f54,,E12녀석. 또 언제 쳐들어올지 모르니까 말이야,73_2_22,FALSE,,,,,,
73_2_22,shaun,,명심할게. 그리고.. 고마워,73_2_23,FALSE,,,,,,
73_2_23,f54,,고맙긴. 오글거리게. 친구 좋다는게 이런거 아니겠어?,73_2_24,FALSE,,,,,,
73_2_24,f54,,"그리고, 뒷처리는 네가 해! F72!",73_2_25,FALSE,,,,,,
73_2_25,f72,,왜 이래? 난 무조건 우리 바텐더 편을 들어줬을 거라고,73_2_26,FALSE,,,,,,
73_2_26,f54,,이 소동의 시작은 너인걸 잊은건 아니지?,73_2_27,FALSE,,,,,,
73_2_27,f72,,동전을 받아준건 바텐더인걸!,73_2_28,FALSE,,,,,,
73_2_28,f54,,"그걸 내미는 것 자체가 불법이라고! 하, 됐어.",73_2_29,FALSE,,,,,,
