#META,,,,,,,,,,,
episodeId,episodeTitle,firstNodeId,episodeType,mandatorySlot,chapterId,,,,,,
19,shaun,,특급 배송이요? 그건 처음 듣네요.,20,FALSE,,,,,,
20,n8,,<b>보통 구입</b>과는 다르게 <b>언제! 어디서든! </b>필요한게 있다면 <b>단숨에</b> 달려온다는 말씀!,21,FALSE,,,,,,
21,n8,,물론 값은 조금 더 비싸게 받지만 말이야… <b>특급!</b> 배송이니까!,22,FALSE,,,,,,
22,shaun,,"오… 그렇군요. 아직 이용해본 적은 없지만, 꽤 괜찮은 서비스 처럼 들리는군요.",23,FALSE,,,,,,
23,n8,,그렇지? 우리 <b>국부 은하 물류 특급</b>의 철학이 느껴지지 않아? <b>빠르게! 안전하게! 변함없이!</b>,24,FALSE,,,,,,
24,shaun,,음… 그건 잘 모르겠네요. 우선 N8님 께서 방금 실수를 하셨고…,25,FALSE,,,,,,
25,n8,,이-이봐! 그건 당신이 도와주지 않아서 그런거잖아!,26,FALSE,,,,,,
26,shaun,,ㄱ-그제 제 잘못 인가요?,27,FALSE,,,,,,
27,n8,,자-! 자-! 시간없어! 이거 어서 받고! 다음에 필요한거 있으면 언제든지 불러달라고!,28,FALSE,,,,,,
28,n8,,그럼 이만!,29,FALSE,,,,,,
29,shaun,,"첫 손님, 아니 방문객 부터 기운이 다 빠지는걸…",30,FALSE,,,,,,
30,shaun,,"아무튼, 배송이라니. 급할때 서봐도 나쁘진 않겠어.",31,FALSE,,,,,,
31,shaun,,그거랑 별개로… 찰리씨에게는 미안하게 되었군.,,FALSE,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
#NODE_CRAFTING_BRANCHES,,,,,,,,,,,
nodeId,result,nextNodeId,flag,varChanges,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
#NODE_CHARS,,,,,,,,,,,
nodeId,characterKey,expressionKey,slotIndex,,,,,,,,
0,n8,busy,0,,,,,,,,
1,n8,mid,0,,,,,,,,
2,n8,mid,0,,,,,,,,
3,n8,point,0,,,,,,,,
4,n8,point,0,,,,,,,,
5,n8,mid,0,,,,,,,,
6,n8,mid,0,,,,,,,,
7,n8,mid,0,,,,,,,,
8,n8,point,0,,,,,,,,
9,n8,busy,0,,,,,,,,
10,n8,busy,0,,,,,,,,
11,n8,busy,0,,,,,,,,
12,n8,point,0,,,,,,,,
13,n8,point,0,,,,,,,,
14,n8,point,0,,,,,,,,
15,n8,mid,0,,,,,,,,
16,n8,mid,0,,,,,,,,
17,n8,point,0,,,,,,,,
18,n8,point,0,,,,,,,,
19,n8,mid,0,,,,,,,,
20,n8,point,0,,,,,,,,
21,n8,point,0,,,,,,,,
22,n8,point,0,,,,,,,,
23,n8,mid,0,,,,,,,,
24,n8,mid,0,,,,,,,,
25,n8,busy,0,,,,,,,,
26,n8,delivery,0,,,,,,,,
27,n8,delivery,0,,,,,,,,
28,n8,busy,0,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
#CHOICES,,,,,,,,,,,
nodeId,choiceIndex,buttonText,nextNodeId,setFlags,clearFlags,varChanges,,,,,
,,,,,,,,,,,
#NODE_BRANCHES,,,,,,,,,,,
nodeId,requiredAllFlags,requiredAnyFlags,nextNodeId,,,,,,,,
,,,,,,,,,,,
#NODE_VAR_BRANCHES,,,,,,,,,,,
nodeId,varName,op,threshold,nextNodeId,,,,,,,
