#META,,,,,,,,,,,
episodeId,episodeTitle,firstNodeId,episodeType,mandatorySlot,chapterId,,,,,,
7_2_5,eric,,하하! 새로운 친구들을 사귀었구나.,7_2_6,FALSE,,,,,,
7_2_6,eric,,"네 아버지는 늘 혼자서 끙끙 앓다 떠났는데, 넌 네 나름의 방식으로 사람들을 모았어. 그게 네 방식이로군.",7_2_7,FALSE,,,,,,
7_2_7,eric,,"훌륭하다, 션. 무운을 빌어주마. 나는 먼저 들어가보마.",7_2_8,FALSE,,,,,,
7_2_8,eric,,,7_2_9,FALSE,,,,,,
7_2_9,shaun,,"조심히 들어가세요, 아저씨. 정말 감사했습니다.",7_2_10,FALSE,,,,,,
7_2_10,e12,,"션 씨, 약속했던 물건입니다.",7_2_11,FALSE,,,,,,
7_2_11,shaun,,이건… 연합 공식 이동 허가증…?,7_2_12,FALSE,,,,,,
7_2_12,e12,,네. 제 권한으로 정식 갱신한 외곽 섹터 통행 허가증입니다.,7_2_13,FALSE,,,,,,
7_2_13,e12,,"비록 연합의 데이터에 지구라는 좌표는 없지만, 최소한 섹터0을 빠져나가는 동안 경비함대에 나포당할 일은 없을 겁니다.",7_2_14,FALSE,,,,,,
7_2_14,f72,,크- 우리 엘리트 신참이 제대로 한 건 해줬잖아! 이 몸의 사각지대 항로 정보까지 더했으니 감시망 따윈 그냥 패스라고!,7_2_15,FALSE,,,,,,
7_2_15,shaun,,"E12님, F72님… 정말 감사합니다. 이 은혜를 어떻게 갚아야 할지 모르겠어요.",7_2_16,FALSE,,,,,,
7_2_16,e12,,"갚으실 필요 없습니다. 션 씨가 내어주신 온기 덕분에, 시스템 너머의 사람을 볼 수 있게 되었으니까요.",7_2_17,FALSE,,,,,,
7_2_17,f72,,"그래, 고마우면 지구에 무사히 도착해서 그 진짜 보리로 만든 술이나 한 잔 올려줘!",7_2_18,FALSE,,,,,,
7_2_18,shaun,,네. 다시 만날 수 없을지도 모르지만… 두 분이 베풀어주신 도움은 평생 가슴에 품고 항해하겠습니다.,7_2_19,FALSE,,,,,,
7_2_19,sally,,…출발 직전인가 보군.,7_2_20,FALSE,,,,,play,sfx_come_in
7_2_20,shaun,,셀리 씨? 와주셨군요.,7_2_21,FALSE,,,,,,
7_2_21,sally,,자코가 시끄럽게 굴길래 밖에서 기다렸어.,7_2_22,FALSE,,,,,,
7_2_22,sally,,"그 무모하고 허황된 목적지까지, 무사히 살아남아서 도착하길 빌어주지. 행운을 빈다.",7_2_23,FALSE,,,,,,
7_2_23,shaun,,"고마워요, 셀리 씨. 몸조심하세요.",7_2_24,FALSE,,,,,,
7_2_24,sally,,네가 할 말은 아니지. 너나 조심하라고.,,FALSE,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
#NODE_CRAFTING_BRANCHES,,,,,,,,,,,
nodeId,result,nextNodeId,flag,varChanges,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
#NODE_CHARS,,,,,,,,,,,
nodeId,characterKey,expressionKey,slotIndex,,,,,,,,
0,eric,mid,1,,,,,,,,
1,eric,good,1,,,,,,,,
2,eric,mid,1,,,,,,,,
3,eric,mid,1,,,,,,,,
4,eric,mid,1,,,,,,,,
5,eric,good,1,,,,,,,,
6,eric,mid,1,,,,,,,,
6,f54,smile,0,,,,,,,,
7_1_1,eric,mid,1,,,,,,,,
7_1_1,f54,smile,0,,,,,,,,
7_1_2,eric,mid,1,,,,,,,,
7_1_2,f54,serious,0,,,,,,,,
7_1_3,eric,mid,1,,,,,,,,
7_1_3,f54,serious,0,,,,,,,,
7_1_4,eric,mid,1,,,,,,,,
7_1_4,f54,frust,0,,,,,,,,
7_1_5,eric,mid,1,,,,,,,,
7_1_5,f54,frust,0,,,,,,,,
7_1_6,eric,mid,1,,,,,,,,
7_1_6,f54,smile,0,,,,,,,,
7_1_7,eric,mid,1,,,,,,,,
7_1_7,f54,serious,0,,,,,,,,
7_1_8,eric,mid,1,,,,,,,,
7_1_8,f54,serious,0,,,,,,,,
7_1_9,eric,mid,1,,,,,,,,
7_1_9,f54,smile,0,,,,,,,,
7_1_10,eric,good,1,,,,,,,,
7_1_10,f54,smile,0,,,,,,,,
7_1_11,eric,good,1,,,,,,,,
7_1_11,f54,smile,0,,,,,,,,
7_2_1,eric,mid,1,,,,,,,,
7_2_1,f72,smile,0,,,,,,,,
7_2_1,e12,mid,2,,,,,,,,
7_2_2,eric,mid,1,,,,,,,,
7_2_2,f72,smile,0,,,,,,,,
7_2_2,e12,mid,2,,,,,,,,
7_2_3,eric,mid,1,,,,,,,,
7_2_3,f72,smile,0,,,,,,,,
7_2_3,e12,mid,2,,,,,,,,
7_2_4,eric,mid,1,,,,,,,,
7_2_4,f72,smile,0,,,,,,,,
7_2_4,e12,mid,2,,,,,,,,
7_2_5,eric,good,1,,,,,,,,
7_2_5,f72,smile,0,,,,,,,,
7_2_5,e12,mid,2,,,,,,,,
7_2_6,eric,good,1,,,,,,,,
7_2_6,f72,smile,0,,,,,,,,
7_2_6,e12,mid,2,,,,,,,,
7_2_7,eric,good,1,,,,,,,,
7_2_7,f72,smile,0,,,,,,,,
7_2_7,e12,mid,2,,,,,,,,
7_2_9,f72,smile,0,,,,,,,,
7_2_9,e12,mid,2,,,,,,,,
7_2_10,f72,smile,0,,,,,,,,
7_2_10,e12,serious,2,,,,,,,,
7_2_11,f72,smile,0,,,,,,,,
7_2_11,e12,serious,2,,,,,,,,
7_2_12,f72,smile,0,,,,,,,,
7_2_12,e12,smile,2,,,,,,,,
7_2_13,f72,smile,0,,,,,,,,
7_2_13,e12,serious,2,,,,,,,,
7_2_14,f72,laugh,0,,,,,,,,
7_2_14,e12,serious,2,,,,,,,,
7_2_15,f72,smile,0,,,,,,,,
7_2_15,e12,smile,2,,,,,,,,
7_2_16,f72,smile,0,,,,,,,,
7_2_16,e12,smile,2,,,,,,,,
7_2_17,f72,laugh,0,,,,,,,,
7_2_17,e12,smile,2,,,,,,,,
7_2_18,f72,smile,0,,,,,,,,
7_2_18,e12,smile,2,,,,,,,,
7_2_19,sally,mid,1,,,,,,,,
7_2_20,sally,mid,1,,,,,,,,
7_2_21,sally,closed,1,,,,,,,,
7_2_22,sally,smile,1,,,,,,,,
7_2_23,sally,smile,1,,,,,,,,
7_2_24,sally,mid,1,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
#CHOICES,,,,,,,,,,,
nodeId,choiceIndex,buttonText,nextNodeId,setFlags,clearFlags,varChanges,,,,,
,,,,,,,,,,,
#NODE_BRANCHES,,,,,,,,,,,
nodeId,requiredAllFlags,requiredAnyFlags,nextNodeId,,,,,,,,
6,tte_1_1_true,,7_2_1,,,,,,,,
,,,,,,,,,,,
#NODE_VAR_BRANCHES,,,,,,,,,,,
nodeId,varName,op,threshold,nextNodeId,,,,,,,
