#META,,,,,,,,,,,
episodeId,episodeTitle,firstNodeId,episodeType,mandatorySlot,chapterId,,,,,,
16_1_3,e12,,피범벅이된 범죄자가 이리로 도망쳐 왔단 말입니다!,17,FALSE,,,,,,
16_2_1,shaun,,다-다른 손님과 햇갈리신 거 아닐까요?,16_2_2,FALSE,,,,,,
16_2_2,e12,,영업은 끝난 걸로 알고 있는데요.,16_2_3,FALSE,,,,,,
16_2_3,e12,,다른 손님이 찾아올 리가 없지 않습니까!,17,FALSE,,,,,,
17,e12,,알겠군요. 같은 범죄자라고 감싸주는 거군요.,18,FALSE,,,,,,
18,e12,,당장 수색대를 불러서 펍 전체를…,19,FALSE,,,,,,
19,e12,,전체를…,20,FALSE,,,stop,Ep_tension,,
20,shaun,,E12님…?,21,FALSE,,,,,,
21,shaun,,E12님?! 괜찮으세요?!,22,FALSE,,,,,,
22,shaun,,셀리씨? 이제 나오셔도 될 것 같은데요.,23,FALSE,,,,,,
23,sally,,으… 허리야,24,FALSE,,,,,,
24,sally,,술장이라 그런지 술 냄새가 진동하는군,25,FALSE,,,,,,
25,sally,,…,26,FALSE,,,,,,
26,sally,,뭐야 이거. 고작 그거에 쓰러진 거야?,,FALSE,,,,,,
27_1_1,shaun,,셀리씨! 장난하지 마시고 어떻게 좀 해주세요!,27_1_2,FALSE,,,,,,
27_1_2,sally,,"하, 알았다고.",27_1_3,FALSE,,,,,,
27_1_3,sally,,빨리 <b>아무 술</b>이나 줘봐. 얼음같은거 빼고.,28,FALSE,,,,,,
27_2_1,shaun,,어떻게 하죠? 경찰이라도 부를까요?,27_2_2,FALSE,,,,,,
27_2_2,sally,,"하, 바텐더. 농담도 할 줄 아는군. 술집 문 닫을 일 있어?",27_2_3,FALSE,,,,,,
27_2_3,shaun,,그-그래도 이렇게 쓰러지셨는데..!,27_2_4,FALSE,,,,,,
27_2_4,sally,,빨리 <b>깔아무 술</b>이나 줘봐. 얼음같은거 빼고.,28,FALSE,,,,,,
28,shaun,,술로 뭘 어떻게 하시려고요?!,29,FALSE,,,,,,
29,sally,,소독하고 지혈이라도 해야지. 따끔하게 정신도 좀 차리게 할 겸,30,FALSE,,,,,,
30,shaun,,*아무 <b>깔끔한 아무 스피릿</b> 하나면 될것 같은데…*,,TRUE,sc3_sally,rec_1020,,,,
31_1_1,sally,,"윽, 알콜 냄새가 진동하는군.",31_1_2,FALSE,,,,,,
31_1_2,sally,,좋아. 이정도면 되겠어.,32,FALSE,,,,,,
31_2_1,sally,,부족해. 더 센 걸로 다시 줘.,30,FALSE,,,,,,
32,sally,,자…그럼 시작해 볼까,33,FALSE,,,,,,
33,e12,,<b>으아아아악!!!</b>,34,FALSE,,,,,,
34,sally,,조용히 해. 경찰 이면서 호들갑 떨기는,35,FALSE,,,,,,
35,e12,,다-당신! 아까 도망치던…그 범죄자…,36,FALSE,,,,,,
36,e12,,<b>바텐더! 도와줘! 이녀석이..!</b>,37,FALSE,,,,,,
37,e12,,"진정하세요, E12님! 도와드리려는 거예요!",38,FALSE,,,,,,
38,sally,,네가 쓰러지면 <b>지원 병력</b>이 몰아닥칠 거잖아. 연합놈들 움직이는 게 다 거기서 거기지,39,FALSE,,,,,,
39,e12,,범죄자의 동정 따윈 필요 없습니다. 더러운 손 치우십시오!,40,FALSE,,,,,,
40,e12,,ㅇ-왜 이런 짓을 하는 겁니까! 원하는 게 뭡니까!,41,FALSE,,,,,,
41,sally,,방해되니까 그 입 좀 다물고 가만히 있으면 좋겠는데,42,FALSE,,,,,,
42,shaun,,"셀리씨, 뭐가 어떻게 된 건가요? E12님 상처는 설마…?",43,FALSE,,,,,,
43,sally,,다짜고짜 게거품을 물고 달려드는데 당하고만 있으라는 거야?,44,FALSE,,,,,,
44,sally,,저번에 자코가 귀띔해 줬어. 나랑 내 친구들을 쫓는 놈들이 생겼다고,45,FALSE,,,,,,
45,sally,,UPD일거라고 예상은 했지만 너같은 신참일 줄은 몰랐지,46,FALSE,,,,,,
46,e12,,자코...? 설마 F72선배님을 말하는 겁니까?,47,FALSE,,,,,,
47,sally,,맞아. 녀석 평소 행실을 보면 놀랄 것도 없잖아?,48,FALSE,,,,,,
48,e12,,<b>거짓말 하지 마십시오. 아무리 선배님이 라지만 당신같은 범죄자랑 어울릴 분은 아닙니다.</b>,49,FALSE,,,,,,
49,sally,,좋을 대로 생각해. <b>널 살린 것도 그 녀석이니까</b>,50,FALSE,,,,,,
50,e12,,<b>절 살렸다고요?</b>,51,FALSE,,,,,,
51,sally,,<b>. . .</b> 다 됐어,52,FALSE,,,,,,
52,sally,,피는 멎었어. 곪아서 고생하기 싫으면 돌아가서 제대로 치료나 받아,53,FALSE,,,,,,
53,e12,,<b>말 돌리지 말아 주십시오. 절 살렸다는 게 무슨 뜻이죠?</b>,54,FALSE,,,,,,
54,sally,,<b>네가 죽을 필요까지는 없다고 생각했을 뿐이야</b>,55,FALSE,,,,,,
55,sally,,더러운 어른들 싸움에 너 같은 애송이까지 끌어들일 필요는 없잖아,56,FALSE,,,,,,
56,e12,,"애송이가 아니라, <b>UPD 섹터 관리국</b> 소속 경사 <b>E12</b>입니다.",57,FALSE,,,,,,
57,sally,,와. 방금 그 말 내가 들었던 말 중 가장 애송이 같은 말이었어,58,FALSE,,,,,,
58,e12,,"윽, 경찰을 모욕하지 마십시오!",59,FALSE,,,,,,
59,e12,,당신 같은 범죄자들을 쫓느라 지금도 얼마나 많은 사람들이 애쓰는지 아십니까!,60,FALSE,,,,,,
60,sally,,그러면 쫓지를 말든가.,61,FALSE,,,,,,
61,sally,,"우리가 무슨 극악무도한 테러단체라도 되는 줄 아나 본데, 우린 그저 너희가 버린 쓰레기통에서 숨만 쉬고 있을 뿐이야.",62,FALSE,,,,,,
62,e12,,"하아... 이 펍은 정말 조용할 날이 없군요. 바텐더, 대체 왜 이런 범죄자들과 어울리는 겁니까?",,FALSE,,,,,,
63_1_1,shaun,,펍을 찾는 모두를 환대하는 것이 이 펍의 규칙입니다. ,63_1_2,FALSE,,,,,,
63_1_2,shaun,,"어떤 종족이건, 경찰이건, 부랑자건 모두 차별하지 않아요.",63_1_3,FALSE,,,,,,
63_1_3,sally,,"<b>부랑자</b>라 미안하게 됐네, 바텐더.",63_1_4,FALSE,,,,,,
63_1_4,shaun,,그런 뜻이 아닌 거 아시잖아요…,63_1_5,FALSE,,,,,,
63_1_5,e12,,틀린 말은 아니죠. 술집은 원래 그런 공간 아닙니까?,64,FALSE,,,,,,
63_2_1,,, 범죄자가 아니라 손님입니다. ,,FALSE,,,,,,
63_2_1_1_1,,,그리고 이 모든 일의 시작점은 F72님이라는 걸 기억해주셨으면 좋겠습니다.,63_2_2,FALSE,,,,,,
63_2_1_2_1,,,그리고 이 모든 일의 시작점은 자코님이라는 걸 기억해주셨으면 좋겠습니다.,63_2_2,FALSE,,,,,,
63_2_2,,,틀린 말은 아니네.,63_2_3,FALSE,,,,,,
63_2_3,,,그-그건 엄연한 <b>순찰</b>의 일환이었습니다!,63_2_4,FALSE,,,,,,
63_2_4,,,"순찰 같은 소리를 하네, 부패 경찰에 세상 물정 모르는 신참이라니 UPD도 오합지졸이군.",64,FALSE,,,,,,
64,shaun,,하지만 확실히 손님들이 이렇게 <b>다양했던</b> 적이 없네요,65,FALSE,,,,,,
65,shaun,,펍에 경찰이 쳐들어온 것도 10년만 인것 같아요,66,FALSE,,,,,,
66,sally,,10년? 생각보다 오래된 펍이었군,67,FALSE,,,,,,
67,shaun,,옛날부터 아버지를 따라 펍을 운영했으니까요,68,FALSE,,,,,,
68,e12,,아버지? 아버님은 어디 계십니까? 이런 위험한 곳을 아들에게 홀로 맡기시다니,69,FALSE,,,,,,
69,sally,,"꼬맹아, 그런 건 함부로 물어보는 거 아니야",70,FALSE,,,,,,
70,shaun,,돌아가셨어요. 얼마 전에요.,71,FALSE,,,,,,
71,sally,,<b>. . .</b>,72,FALSE,,,,,,
72,e12,,<b>. . .</b>,73,FALSE,,,,,,
73,e12,,그게- 그러니까… 유감입니다.,,FALSE,,,,,,
74_1_1,sally,,그러니까 네가 어리다는 거야. 누구나 너처럼 <b>평범한</b> 가족을 가지고 있는 게 아니거든.,74_1_2,FALSE,,,,,,
74_1_2,e12,,"처음부터 혼자였던 사람도 있고, 소중한 이를 떠나보내고 홀로 남겨진 사람도 많아. ",74_1_3,FALSE,,,,,,
74_1_3,e12,,"제가 섣부르긴 했지만, 저에 대해서 다 아는 것처럼 말씀하시는 건 그만두시죠. ",75,FALSE,,,,,,
74_2_1,sally,,"아직 그런 무게를 쉽게 질 수 있는 나이로 보이진 않는데, 유감이야, 바텐더.",74_2_2,FALSE,,,,,,
74_2_2,e12,,그런 무게는 누구라도 쉽게 질 수 없는 것입니다. ,74_2_3,FALSE,,,,,,
74_2_3,sally,,"호오, 마치 산전수전 다 겪은 양 이야기 하는군.",74_2_4,FALSE,,,,,,
74_2_4,e12,,"제가 섣부르긴 했지만, 저를 어린애 취급하는 건 그만두시죠.",75,FALSE,,,,,,
75,shaun,,괜찮습니다. 아버지가 돌아가셨다는 사실이 비밀도 아닌걸요,76,FALSE,,,,,,
76,shaun,,"하지만 아버지가 남기신 이 펍만큼은 사라지게 두지 않을 겁니다. 이 펍이 품은 이야기들도, 그리고 제 자신도요.",77,FALSE,,,,,,
77,shaun,,그게 제가 세상을 버티는 방식입니다.,78,FALSE,,,,,,
78,e12,,바텐더님의 아버지께서는 훌륭한 유산을 남기셨군요. 바텐더 당신을 포함해서요.,79,FALSE,,,,,,
79,e12,,"하지만… 연합 규정 제 B7조에 따르면, 인간성을 포함한 위험 변수는…",80,FALSE,,,,,,
80,e12,,"아, 죄송합니다. 지금 이 말이 적절한지 잘 모르겠습니다",81,FALSE,,,,,,
81,sally,,"젠장, <b>대가리 꽃밭</b>이랑 머리가 지끈거려서 못 참겠군. 위로조차 교과서를 읊네",82,FALSE,,,,,,
82,sally,,"바텐더, <b> 씁쓸한거</b> 아무거나 하나 부탁할게",83,FALSE,,,,,,
83,shaun,,기다리던 바입니다. 바로 대령해 드리죠,84,FALSE,,,,,,
84,,,,,TRUE,sc3_sally_1,씁쓸함,,,,
85_1_1,sally,,하아.. 좀 살겠군,85_1_2,FALSE,,,,,,
85_1_2,sally,,시끄러운 곳이지만 술맛은 변함없네.,86,FALSE,,,,,,
85_2_1,sally,,…저번엔 맛이 더 괜찮았던 것 같은데,85_2_2,FALSE,,,,,,
85_2_2,sally,,"뭐, 오늘은 이걸로 만족해야겠군",86,FALSE,,,,,,
85_3_1,sally,,음… 뭔가 빠진 것 같은데.,85_3_2,FALSE,,,,,,
85_3_2,sally,,"뭐, 이것도 나쁘진 않군.",86,FALSE,,,,,,
86,e12,,. . .,87,FALSE,,,,,,
87,sally,,얘한테는… 그냥 아무거나 줘.,88,FALSE,,,,,,
88,e12,,저도 주문할 줄 압니다!,89,FALSE,,,,,,
89,sally,,"너 술 마셔보긴 한거야? 아니, 마실 수 있는 나이긴 한거야?",90,FALSE,,,,,,
90,e12,,흠흠. 잘 보십시오!,91,FALSE,,,,,,
91,e12,,"바텐더, <b>셰이디</b> 하나 부탁할게요.",92,FALSE,,,,,,
92,shaun,,저번에 못 드린 <b>셰이디</b>. 이번에는 제대로 만들어 드리겠습니다.,93,FALSE,,,,,,
93,,,,,TRUE,sc3_e12,rec_1005,,,,
94_1_1,e12,,윽.. 바텐더… 이거 원래.. 이런 맛입니까?,94_1_2,FALSE,,,,,,
94_1_2,shaun,,"앗, 맛에 문제라도 있나요?",94_1_3,FALSE,,,,,,
94_1_3,sally,,괜찮아 보이는데?,94_1_4,FALSE,,,,,,
94_1_4,e12,,"쓰고, 소독약 냄새 같은 게 난단 말입니다! 위험한 걸 탄 건 아니시겠죠?",94_1_5,FALSE,,,,,,
94_1_5,sally,,못 살겠군. 그게 술맛이라는 거야 꼬맹아,95,FALSE,,,,,,
94_2_1,e12,,윽.. 바텐더… 이거 원래.. 이런 맛입니까?,94_2_2,FALSE,,,,,,
94_2_2,shaun,,"앗, 맛에 문제라도 있나요?",94_2_3,FALSE,,,,,,
94_2_3,sally,,괜찮아 보이는데?,94_2_4,FALSE,,,,,,
94_2_4,e12,,"쓰고, 소독약 냄새 같은 게 난단 말입니다! 위험한 걸 탄 건 아니시겠죠?",94_2_5,FALSE,,,,,,
94_2_5,sally,,못 살겠군. 그게 술맛이라는 거야 꼬맹아,95,FALSE,,,,,,
95,e12,,이게 말입니까? 도대체 이런 걸 왜 마시는 겁니까?,96,FALSE,,,,,,
96,sally,,"훗, 너 같은 대가리 꽃밭이 알 리가 있나.",97,FALSE,,,,,,
97,sally,,빌어먹을 현실이 알코올보다 훨씬 더 지독하니까 마시는 거지.,98,FALSE,,,,,,
98,shaun,,사람들은 저마다의 방식으로 세상을 버텨내기 마련이니까요.,99,FALSE,,,,,,
99,shaun,,누군가에겐 독한 술 한 잔이 위로될 때가 있답니다,100,FALSE,,,,,,
100,sally,,그리고 부상도 덜 아프게 해주지. 그러니까 좀 마셔두라고.,101,FALSE,,,,,,
101,e12,,아직도 이해되지 않습니다. 아프지 않다고 치료되는 건 아니지 않습니까?,102,FALSE,,,,,,
102,sally,,세상에는 치료될 수 없는 상처도 있는 거야,103,FALSE,,,,,,
103,sally,,"하, 아까 소각장부터 쫓으면서 봤잖아. 내가 무슨 짓을 하면서 살아가는지",104,FALSE,,,,,,
104,shaun,,소각장이라면… 셀리씨께서 뒤집어쓰신 피는 역시…,105,FALSE,,,,,,
105,sally,,맞아. 오늘도 시체 더미에서 쓸 만한 것들을 찾고 있었어,106,FALSE,,,,,,
106,e12,,불법적인 시신 훼손은 전염병과 데이터 오염을 유발합니다. 그것은 명백한 중범죄-,107,FALSE,,,,,,
107,sally,,"교과서 달달 외우는 소리 좀 그만해. 아무튼, 우리는 그렇게 살아가. 동료들의 시체를 위에서 말이야.",108,FALSE,,,,,,
108,e12,,여전히 이해할 수 없습니다,109,FALSE,,,,,,
109,e12,,<b>분명 연합은 모두에게 평등한 기회를 줬습니다. </b>그 기회를 걷어찬 건 당신들의 선택 아닙니까?,110,FALSE,,,,,,
110,e12,,"상처를 치료해 주신 건 감사하지만, 그에 대한 답만큼은 들어야겠습니다.",111,FALSE,,,,,,
111,sally,,"하, 평등이라.",112,FALSE,,,,,,
112,sally,,최소한 난 관리국에 있을 때도 항상 2인분의 일을 해야 했어. 아주 <b>평등</b>하게도 말이야.,113,FALSE,,,,,,
113,e12,,거짓말하지 마십시오. 연합은 한 명에겐 한 명분의 업무만 할당합니다!,114,FALSE,,,,,,
114,sally,,그건 맞아.  <b>혼자 몸도 못 가누는 동생</b> 일까지 내가 해야 했거든.,115,FALSE,,,play,Ep_loss,,
115,e12,,아…,116,FALSE,,,,,,
116,sally,,어렸을 때 버려졌으니까 부모가 누군지도 몰라. 탓할 마음은 없어.,117,FALSE,,,,,,
117,sally,,"열 다섯 살 때였어. 무리해서 일하다 정신을 잃었는데, 눈을 떠보니 한쪽 팔이 날아갔더라",118,FALSE,,,,,,
118,shaun,,<b>. . .</b>,119,FALSE,,,,,,
119,sally,,압착 기계 쪽으로 쓰러진 모양이야. 자칫하면 머리가 날아갈 뻔했다니까,120,FALSE,,,,,,
120,sally,,"관리국은 어떻게 했게? 쓸모가 없어진 날, 고장 난 부품 버리듯이 소각장으로 처넣었어",121,FALSE,,,,,,
121,shaun,,그렇게 소각장에서 도망쳐 나오신 건가요?,122,FALSE,,,,,,
122,sally,,비슷하지. <b>아무개들</b>이 손을 내밀었어. 결국 이용하려는 목적이었지만 살아남기 위해선 <b>어쩔 수 없었어</b>,123_2_1,FALSE,,,,,,
123_1_1,sally,,원래 신분을 지우고 <b>이 이름</b>을 쓰게 된 것도 그때부터였어,123_1_2,FALSE,,,,,,
123_1_2,shaun,,아… 그때부터 셨군요. <b>셀리</b>라는 이름을 쓰시게 된건.,123_1_3,FALSE,,,,,,
123_1_3,sally,,"훗, 그 <b>카사</b>라는 무당 꼬마아이. 제법이더군.",123_1_4,FALSE,,,,,,
123_1_4,e12,,<b>무당..?</b>,123_1_5,FALSE,,,,,,
123_1_5,sally,,"뭐, 아무튼 그때부터 나는 소각장에서 나처럼 죽어가던 사람들의 시체를 뒤지게 됐어.",123_1_6,FALSE,,,,,,
123_1_6,sally,,그러다 얼마 뒤 <b>동생</b>을 만났어.,123_1_7,FALSE,,,,,,
123_1_7,shaun,,여동생 <b>셀리…</b>,123_1_8,FALSE,,,,,,
123_1_8,sally,,맞아. <b>셀리…</b> <b>소각장에서 죽은 채로. </b><b>폐기용 컨테이너에 아무렇게나 쑤셔 넣어져 있더군.</b>,123_1_9,FALSE,,,,,,
123_1_9,sally,,<b>셀리</b>라는 이름을 쓰기 시작한건 그때부터였어.,123_1_10,FALSE,,,,,,
123_1_10,sally,,"…망자의 이름을 차지하는게 꺼렸지만, 신분상 가장 안전한 방법이니까.",123_1_11,FALSE,,,,,,
123_1_11,sally,,가족의 시체속에 숨어 사는 처지라니. 꼴사납지.,123_1_12,FALSE,,,,,,
123_1_12,e12,,<b>그-그럴 리가 없습니다. 연합은 모두에게… 그러니까…</b>,124,FALSE,,,,,,
123_2_1,shaun,,그럼 <b>셀리</b>가 진짜 이름이 아니신 건가요?,123_2_2,FALSE,,,,,,
123_2_2,sally,,"훗, 그럼. 설마 이런 짓을 하면서 본명을 쓴다고 생각한 거야?",123_2_3,FALSE,,,,,,
123_2_3,sally,,"뭐, 아무튼 그때부터 나는 소각장에서 나처럼 죽어가던 사람들의 시체를 뒤지게 됐어.",123_2_4,FALSE,,,,,,
123_2_4,e12,,<b>그래도 시체를 건드리는 건…</b>,123_2_5,FALSE,,,,,,
123_2_5,sally,,그러다 얼마 뒤 <b>동생</b>을 만났어.,123_2_6,FALSE,,,,,,
123_2_6,e12,,<b>동생이요…?</b>,123_2_7,FALSE,,,,,,
123_2_7,sally,,<b>소각장에서 죽은 채로. </b><b>폐기용 컨테이너에 아무렇게나 쑤셔 넣어져 있더군.</b>,123_2_8,FALSE,,,,,,
123_2_8,sally,,그 잘난 연합이 굴리는 세상이 아직도 평등해 보여?,123_2_9,FALSE,,,,,,
123_2_9,e12,,<b>그-그럴 리가 없습니다. 연합은 모두에게… 그러니까…</b>,124,FALSE,,,,,,
124,sally,,이런… 이렇게까지 어둡게 만들 생각은 없었는데,125,FALSE,,,,,,
125,shaun,,전혀 아닙니다. 펍은 무거운 이야기들을 내려놓을 수 있는 곳이니까요.,126,FALSE,,,stop,Ep_loss,,
126,shaun,,술과 함께 그 상처의 무게도 조금이나마 덜어내셨길 바랍니다,127,FALSE,,,,,,
127,sally,,"참, 말은 잘 한다니까. 바텐더, 이름이 <b>션</b>이라고 했나?",128,FALSE,,,,,,
128,shaun,,"네, 맞습니다. 아버지께서 지어주신 이름이죠.",129,FALSE,,,,,,
129,sally,,기억해두지. 불릴 이름이 있다는건 멋진 일이야,130,FALSE,,,,,,
130,e12,,…,131,FALSE,,,,,,
131,sally,,이만 들어가 봐야겠어.,132,FALSE,,,,,,
132,shaun,,평안한 밤 되시길 바랍니다. 조심히 들어가세요. 셀리씨.,133,FALSE,,,,,,
133,sally,,바텐더도 오늘 골치 아픈 소동은 우리로 끝나길 바랄게,134,FALSE,,,,,,
134,sally,,꼬맹이 너도 상처가 더 벌어지기 전에 얌전히 병동으로 굴러가라고,135,FALSE,,,,,,
135,shaun,,"E12님, 무리해서 일어나지 않으셔도 됩니다. 상처는 괜찮으신가요?",136,FALSE,,,,,,
136,e12,,이 정도는 버틸 수 있습니다,137,FALSE,,,,,,
137,e12,,"오늘 밤 있었던 일은 보고하지 않겠습니다만, 당분간 소동은 피해주십시오",138,FALSE,,,,,,
138,shaun,,제 걱정은 마세요.,139,FALSE,,,,,,
139,e12,,다음에 봅시다. 그때는 칵테일만 마시러 오겠습니다,140,FALSE,,,,,,
140,shaun,,"네, 슬런챠의 문은 언제나 열려있습니다",,FALSE,,,,,,
,,,,,,,,,,,
#NODE_CRAFTING_BRANCHES,,,,,,,,,,,
nodeId,result,nextNodeId,flag,varChanges,,,,,,,
30,Good,31_1_1,,,,,,,,,
30,Bad,31_2_1,,,,,,,,,
30,MidIce,31_2_1,,,,,,,,,
30,MidGlass,31_2_1,,,,,,,,,
30,MidIceGlass,31_2_1,,,,,,,,,
30,MidWrongMenu,31_2_1,,,,,,,,,
84,Good,85_1_1,,,,,,,,,
84,Bad,85_2_1,,,,,,,,,
84,MidIce,85_3_1,,,,,,,,,
84,MidGlass,85_3_1,,,,,,,,,
84,MidIceGlass,85_3_1,,,,,,,,,
84,MidWrongMenu,85_3_1,,,,,,,,,
93,Good,94_1_1,sc3_sean_true,,,,,,,,
93,Bad,94_2_1,sc3_sean_true,,,,,,,,
93,MidIce,94_2_1,sc3_sean_true,,,,,,,,
93,MidGlass,94_2_1,sc3_sean_true,,,,,,,,
93,MidIceGlass,94_2_1,sc3_sean_true,,,,,,,,
93,MidWrongMenu,94_2_1,sc3_sean_true,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
#NODE_CHARS,,,,,,,,,,,
nodeId,characterKey,expressionKey,slotIndex,,,,,,,,
1,sally,blood_tired,1,,,,,,,,
2,sally,blood_tired,1,,,,,,,,
3,sally,blood_tired,1,,,,,,,,
4,sally,blood_tired,1,,,,,,,,
5,sally,blood_tired,1,,,,,,,,
6,sally,blood_tired,1,,,,,,,,
7,sally,blood_tired,1,,,,,,,,
8,sally,blood_mid,1,,,,,,,,
9,e12,blood_tired2,2,,,,,,,,
10,e12,blood_tired2,2,,,,,,,,
11,e12,blood_tired2,2,,,,,,,,
12,e12,blood_angry,2,,,,,,,,
13,e12,blood_angry,2,,,,,,,,
14,e12,blood_angry,2,,,,,,,,
15,e12,blood_angry,2,,,,,,,,
16_1_1,e12,blood_angry,2,,,,,,,,
16_1_2,e12,blood_angry,2,,,,,,,,
16_1_3,e12,blood_angry,2,,,,,,,,
16_2_1,e12,blood_angry,2,,,,,,,,
16_2_2,e12,blood_mid,2,,,,,,,,
16_2_3,e12,blood_mid,2,,,,,,,,
17,e12,blood_mid,2,,,,,,,,
18,e12,blood_tired2,2,,,,,,,,
19,e12,blood_tired2,2,,,,,,,,
20,sally_e12,down,7,,,,,,,,
21,sally_e12,down,7,,,,,,,,
22,sally,blood_mid,1,,,,,,,,
22,e12,down,2,,,,,,,,
23,sally,blood_mid,1,,,,,,,,
23,e12,down,2,,,,,,,,
24,sally,blood_mid,1,,,,,,,,
24,e12,down,2,,,,,,,,
25,sally,blood_mid,1,,,,,,,,
25,e12,down,2,,,,,,,,
26,sally,blood_mid,1,,,,,,,,
26,e12,down,2,,,,,,,,
27_1_1,sally,blood_mid,1,,,,,,,,
27_1_1,e12,down,2,,,,,,,,
27_1_2,sally,blood_tired,1,,,,,,,,
27_1_2,e12,down,2,,,,,,,,
27_1_3,sally,blood_mid,1,,,,,,,,
27_1_3,e12,down,2,,,,,,,,
27_2_1,sally,blood_mid,1,,,,,,,,
27_2_1,e12,down,2,,,,,,,,
27_2_2,sally,blood_tired,1,,,,,,,,
27_2_2,e12,down,2,,,,,,,,
27_2_3,sally,blood_tired,1,,,,,,,,
27_2_3,e12,down,2,,,,,,,,
27_2_4,sally,blood_mid,1,,,,,,,,
27_2_4,e12,down,2,,,,,,,,
28,sally,blood_mid,1,,,,,,,,
28,e12,down,2,,,,,,,,
29,sally,blood_closed,1,,,,,,,,
29,e12,down,2,,,,,,,,
30,sally,blood_closed,1,,,,,,,,
30,e12,down,2,,,,,,,,
31_1_1,sally,blood_closed,1,,,,,,,,
31_1_1,e12,down,2,,,,,,,,
31_1_2,sally,blood_mid,1,,,,,,,,
31_1_2,e12,down,2,,,,,,,,
31_2_1,sally,blood_mid,1,,,,,,,,
31_2_1,e12,down,2,,,,,,,,
32,sally_e12,treatment_mid,7,,,,,,,,
33,sally_e12,treatment_angry,7,,,,,,,,
34,sally_e12,treatment_angry,7,,,,,,,,
35,sally_e12,treatment_angry,7,,,,,,,,
36,sally_e12,treatment_angry,7,,,,,,,,
37,sally_e12,treatment_angry,7,,,,,,,,
38,sally_e12,treatment_angry,7,,,,,,,,
39,sally_e12,treatment_angry,7,,,,,,,,
40,sally_e12,treatment_angry,7,,,,,,,,
41,sally_e12,treatment_angry,7,,,,,,,,
42,sally_e12,treatment_mid,7,,,,,,,,
43,sally_e12,treatment_mid,7,,,,,,,,
44,sally_e12,treatment_mid,7,,,,,,,,
45,sally_e12,treatment_mid,7,,,,,,,,
46,sally_e12,treatment_angry,7,,,,,,,,
