#META,,,,,,,,,,,
episodeId,episodeTitle,firstNodeId,episodeType,mandatorySlot,chapterId,,,,,,
14_5_4,f54,,괜찮아. 그래도 위스키는 위스키니까,15,FALSE,,,,,,
15,f54,,"앗, 손님인가봐. ",16,FALSE,,,,,play,sfx_come_in
16,shaun,,"어서 오세요, 에릭 어르신.",17,FALSE,,,,,,
17,eric,,종소리는 그대로인데... 바 너머의 풍경이 바뀌었구먼.,18,FALSE,,,,,,
18,eric,,"션, 네가 벌써 거기 서 있는 걸 보니 새삼 세월이 참 빠르게 느껴지는군.",19,FALSE,,,,,,
19,shaun,,아버님 계실 때부터 오셨으니 벌써 20년째 이시군요. 항상 감사합니다.,20,FALSE,,,,,,
20,eric,,"네 아버지가 이 펍을 처음 열었을 때, 넌 겨우 바 테이블 높이만 했었지.",21,FALSE,,,,,,
21,eric,,그때 네가 주스 잔을 들고 손님들한테 “슬런챠!”라고 외치고 다녔던 게 엊그제 같은데 말이야.,22,FALSE,,,,,,
22,f54,,"와, 션한테 그런 귀여운 시절이 있었어요? 지금은 이렇게 퍽퍽한 샌님인데?",23,FALSE,,,,,,
23,shaun,,"윽, 어르신, 그때 이야기는…",24,FALSE,,,,,,
24,eric,,"허허, 그때는 이 펍이 세상의 중심인 줄 알던 녀석이었지.",25,FALSE,,,,,,
25,eric,,"아무튼, 펍에 왔으면 손님은 본분을 다해야겠지.",26,FALSE,,,,,,
26,eric,,늘 마시던 코튼 사워. 주문 가능할까?,27,FALSE,,,,,,
27,shaun,,"네, 아버지가 가르쳐주신 대로 정성을 다해볼게요.",29,FALSE,,,,,,
29,,,,,TRUE,td0_eric,rec_1002,,,,
30_1_1,eric,,음…향이 깊구나.,30_1_2,FALSE,,,,,,
30_1_2,eric,,"아직 네 아버지의 그 묵직한 끝맛에는 조금 못 미치지만, ",30_1_3,FALSE,,,,,,
30_1_3,eric,,"네가 담은 진심이 느껴지는구나. 고생 많았다, 션.",31,FALSE,,,,,,
30_2_1,eric,,허허... 아직은 손끝에 망설임이 있구나. ,30_2_2,FALSE,,,,,,
30_2_2,eric,,칵테일은 기다림의 미학이란다. 너무 서두르지 마렴. 다시 한번 내줄 수 있겠니? ,29,FALSE,,,,,,
30_3_1,eric,,음…나쁘진 않구나.,30_3_2,FALSE,,,,,,
30_3_2,eric,,하지만 얼음 조각이 씹히는구나. 이 칵테일에는 얼음이 들어가지 않는데 말이야.,30_3_3,FALSE,,,,,,
30_3_3,shaun,,이런.. 제 실수네요. 다음엔 더 노력해볼게요.,30_3_4,FALSE,,,,,,
30_3_4,eric,,"그래, 이제 시작이 너무 부담 갖지는 말려무나.",31,FALSE,,,,,,
30_4_1,eric,,음…나쁘진 않구나.,30_4_2,FALSE,,,,,,
30_4_2,eric,,하지만 잔이 아쉽구나. 각 칵테일에는 어울리는 잔이 있는 법이란다.,30_4_3,FALSE,,,,,,
30_4_3,shaun,,이런.. 제 실수네요. 다음엔 더 노력해볼게요.,30_4_4,FALSE,,,,,,
30_4_4,eric,,"그래, 이제 시작이 너무 부담 갖지는 말려무나.",31,FALSE,,,,,,
30_5_1,eric,,음…나쁘진 않구나.,30_5_2,FALSE,,,,,,
30_5_2,eric,,하지만 잔과 얼음이 아쉽구나. 각 칵테일에는 어울리는 잔과 온도가 있는 법이란다.,30_5_3,FALSE,,,,,,
30_5_3,shaun,,이런.. 제 실수네요. 다음엔 더 노력해볼게요.,30_5_4,FALSE,,,,,,
30_5_4,eric,,"그래, 이제 시작이 너무 부담 갖지는 말려무나.",31,FALSE,,,,,,
31,f54,,"아... 나쁜 타이밍. 션, 나 가봐야겠다.",32,FALSE,,,,,play,sfx_trrr
32,f54,,9번가 외곽에 낭인 놈들이 또 소란 피우나 봐.,33,FALSE,,,,,,
33,shaun,,조심해서 가. 오늘 와줘서 고마워. ,34,FALSE,,,,,,
34,f54,,"응! 에릭 어르신, 다음에 또 옛날이야기 들려주세요! 션, 첫날 영업 끝까지 힘내고!",35,FALSE,,,,,,
35,eric,,…,36,FALSE,,,,,,
36,eric,,"저 아이도 참 바쁘게 사는군. 션, 이제 곧 손님들이 몰려올 시간이지?",37,FALSE,,,,,,
37,shaun,,"네, 슬슬 첫날 진짜 영업이 시작될 것 같아요. 좀 떨리네요.",38,FALSE,,,,,,
38,eric,,걱정 마라. 넌 오도넬의 아들이잖니.,39,FALSE,,,,,,
39,eric,,그럼 방해하지 않으마. 분명 잘 해낼 수 있을거다.,40,FALSE,,,,,,
40,shaun,,"말씀 감사합니다. 그럼, 조심히 들어가세요.",,FALSE,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
#NODE_CRAFTING_BRANCHES,,,,,,,,,,,
nodeId,result,nextNodeId,flag,varChanges,,,,,,,
14,Good,14_1_1,,,,,,,,,
14,Bad,14_2_1,,,,,,,,,
14,MidIce,14_3_1,,,,,,,,,
14,MidGlass,14_4_1,,,,,,,,,
14,MidIceGlass,14_5_1,,,,,,,,,
14,MidWrongMenu,14_2_1,,,,,,,,,
29,Good,30_1_1,,,,,,,,,
29,Bad,30_2_1,,,,,,,,,
29,MidIce,30_3_1,,,,,,,,,
29,MidGlass,30_4_1,,,,,,,,,
29,MidIceGlass,30_5_1,,,,,,,,,
29,MidWrongMenu,30_2_1,,,,,,,,,
,,,,,,,,,,,
#NODE_CHARS,,,,,,,,,,,
nodeId,characterKey,expressionKey,slotIndex,,,,,,,,
0,F54,smile,0,,,,,,,,
1,F54,mid,0,,,,,,,,
2,F54,mid,0,,,,,,,,
3,F54,laugh,0,,,,,,,,
4,F54,mid,0,,,,,,,,
5,F54,mid,0,,,,,,,,
6,F54,serious,0,,,,,,,,
7,F54,smile,0,,,,,,,,
8,F54,mid,0,,,,,,,,
9_1_1,F54,mid,0,,,,,,,,
9_1_2,F54,smile,0,,,,,,,,
9_2_1,F54,mid,0,,,,,,,,
9_2_2,F54,smile,0,,,,,,,,
10,F54,smile,0,,,,,,,,
11,F54,mid,0,,,,,,,,
12,F54,mid,0,,,,,,,,
13,F54,smile,0,,,,,,,,
14,F54,mid,0,,,,,,,,
14_1_1,F54,smile,0,,,,,,,,
14_2_1,F54,frust,0,,,,,,,,
14_2_3,F54,frust,0,,,,,,,,
14_3_1,F54,smile,0,,,,,,,,
14_3_2,F54,mid,0,,,,,,,,
14_3_3,F54,mid,0,,,,,,,,
14_3_4,F54,smile,0,,,,,,,,
14_4_1,F54,smile,0,,,,,,,,
14_4_2,F54,mid,0,,,,,,,,
14_4_3,F54,mid,0,,,,,,,,
14_4_4,F54,smile,0,,,,,,,,
14_5_1,F54,mid,0,,,,,,,,
14_5_2,F54,frust,0,,,,,,,,
14_5_3,F54,mid,0,,,,,,,,
14_5_4,F54,smile,0,,,,,,,,
15,F54,mid,0,,,,,,,,
16,F54,mid,0,,,,,,,,
16,eric,mid,1,,,,,,,,
17,F54,mid,0,,,,,,,,
17,eric,mid,1,,,,,,,,
18,F54,mid,0,,,,,,,,
18,eric,mid,1,,,,,,,,
19,F54,mid,0,,,,,,,,
19,eric,mid,1,,,,,,,,
20,F54,mid,0,,,,,,,,
20,eric,mid,1,,,,,,,,
21,F54,mid,0,,,,,,,,
21,eric,good,1,,,,,,,,
22,F54,laugh,0,,,,,,,,
22,eric,good,1,,,,,,,,
23,F54,smile,0,,,,,,,,
23,eric,good,1,,,,,,,,
24,F54,smile,0,,,,,,,,
24,eric,good,1,,,,,,,,
25,F54,mid,0,,,,,,,,
25,eric,mid,1,,,,,,,,
26,F54,mid,0,,,,,,,,
26,eric,mid,1,,,,,,,,
27,F54,mid,0,,,,,,,,
27,eric,mid,1,,,,,,,,
29,F54,mid,0,,,,,,,,
29,eric,mid,1,,,,,,,,
30_1_1,F54,mid,0,,,,,,,,
30_1_1,eric,good,1,,,,,,,,
30_1_2,F54,mid,0,,,,,,,,
30_1_2,eric,mid,1,,,,,,,,
30_1_3,F54,mid,0,,,,,,,,
30_1_3,eric,good,1,,,,,,,,
30_2_1,F54,mid,0,,,,,,,,
30_2_1,eric,mid,1,,,,,,,,
30_2_2,F54,mid,0,,,,,,,,
30_2_2,eric,mid,1,,,,,,,,
30_3_1,F54,mid,0,,,,,,,,
30_3_1,eric,mid,1,,,,,,,,
30_3_2,F54,mid,0,,,,,,,,
30_3_2,eric,mid,1,,,,,,,,
30_3_3,F54,mid,0,,,,,,,,
30_3_3,eric,mid,1,,,,,,,,
30_3_4,F54,mid,0,,,,,,,,
30_3_4,eric,good,1,,,,,,,,
30_4_1,F54,mid,0,,,,,,,,
30_4_1,eric,mid,1,,,,,,,,
30_4_2,F54,mid,0,,,,,,,,
30_4_2,eric,mid,1,,,,,,,,
30_4_3,F54,mid,0,,,,,,,,
30_4_3,eric,mid,1,,,,,,,,
30_4_4,F54,mid,0,,,,,,,,
30_4_4,eric,good,1,,,,,,,,
30_5_1,F54,mid,0,,,,,,,,
30_5_1,eric,mid,1,,,,,,,,
30_5_2,F54,mid,0,,,,,,,,
30_5_2,eric,mid,1,,,,,,,,
30_5_3,F54,mid,0,,,,,,,,
30_5_3,eric,mid,1,,,,,,,,
30_5_4,F54,mid,0,,,,,,,,
30_5_4,eric,good,1,,,,,,,,
31,F54,frust,0,,,,,,,,
31,eric,mid,1,,,,,,,,
32,F54,frust,0,,,,,,,,
32,eric,mid,1,,,,,,,,
33,F54,mid,0,,,,,,,,
33,eric,mid,1,,,,,,,,
34,F54,smile,0,,,,,,,,
34,eric,good,1,,,,,,,,
35,eric,mid,1,,,,,,,,
36,eric,mid,1,,,,,,,,
37,eric,mid,1,,,,,,,,
38,eric,good,1,,,,,,,,
39,eric,good,1,,,,,,,,
40,eric,mid,1,,,,,,,,
,,,,,,,,,,,
#CHOICES,,,,,,,,,,,
nodeId,choiceIndex,buttonText,nextNodeId,setFlags,clearFlags,varChanges,,,,,
8,0,내가 만든 술이 아버지의 맛과 다르면 손님들이 실망하겠지.,9_1_1,,,,,,,,
8,1,그래도 도망칠 수는 없어. 이 펍은 아버지가 내게 남겨주신 전부니까.,9_2_1,,,,,,,,
,,,,,,,,,,,
#NODE_BRANCHES,,,,,,,,,,,
nodeId,requiredAllFlags,requiredAnyFlags,nextNodeId,,,,,,,,
,,,,,,,,,,,
#NODE_VAR_BRANCHES,,,,,,,,,,,
nodeId,varName,op,threshold,nextNodeId,,,,,,,
