#META,,,,,,,,,,,
episodeId,episodeTitle,firstNodeId,episodeType,mandatorySlot,chapterId,,,,,,
22,cartha,,"엘리엇, 오늘은 다른 냄새 나네.",23,FALSE,,,,,,
23,cartha,,…어른 냄새나. 아저씨 냄새.,24,FALSE,,,,,,
24,eliud,,그럼! 너의 피드백을 반영했지! 아빠의 향수를 잔뜩 뿌렸거든.,25,FALSE,,,,,,
25,cartha,,향수? 그게 뭔데.,26,FALSE,,,,,,
26,eliud,,너 향수가 뭔지 몰라? 학교에서 다 배우잖아.,27,FALSE,,,,,,
27,cartha,,난 학교 가본 적 없어.,28,FALSE,,,,,,
28,eliud,,학교는 의무 아니야?,29,FALSE,,,,,,
29,cartha,,나는 <b> 여기</b> 사람들이 아니잖아.,30,FALSE,,,,,,
30,eliud,,그럼 글자는 어떻게 읽어?,31,FALSE,,,,,,
31,cartha,,엄마한테 배웠어. 조금밖에 읽을 줄 몰라. 5번가 사람 대부분 그럴걸.,32,FALSE,,,,,,
32,eliud,,와. 근데 너 말 되게 잘한다. 9번가 사람 같아!,33,FALSE,,,,,,
33,cartha,,9번가 사람…,34,FALSE,,,,,,
34,cartha,,학교는 어때?,35,FALSE,,,,,,
35,eliud,,…시끄러운 거. 애들 많은 거.,36,FALSE,,,,,,
36,cartha,,좋겠다.,37,FALSE,,,,,,
37,eliud,,"어? 좋은 게 어딨어, 숙제도 많고 선생님도 무섭고…",38,FALSE,,,,,,
38,cartha,,시끄러운 거. 애들 많은 거. 근데 넌 되게 지루해 보여.,39,FALSE,,,,,,
39,eliud,,너 사람 마음을 잘 읽네.,40,FALSE,,,,,,
40,cartha,,엄마한테 배운 거야.,41,FALSE,,,,,,
41,eliud,,그게 무속이야?,42,FALSE,,,,,,
42,cartha,,…모르겠어. 그냥 보이는 거야.,43,FALSE,,,,,,
43,eliud,,나도 읽어봐.,44,FALSE,,,,,,
44,cartha,,…지금 배고프지?,45,FALSE,,,,,,
45,eliud,,맞아! 어떻게 알았어?,46,FALSE,,,,,,
46,cartha,,점심 시간이잖아.,47,FALSE,,,,,,
47,eliud,,그건 그냥 눈치지!,48,FALSE,,,,,,
48,cartha,,좋을 대로 생각해.,49,FALSE,,,,,,
49,cartha,,"…엘리엇, 아빠는 어떤 사람이야?",50,FALSE,,,,,,
50,eliud,,우리 아빠? 가끔 엄하셔도 멋진 분이야. 대를 이어서 정비소를 운영 중이시지.,51,FALSE,,,,,,
51,eliud,,"아빠도 할아버지한테 배운 거래. 지금은 내 차례가 온 거고. 어때, 멋지지 않아?",52,FALSE,,,,,,
52,cartha,,뭐가 멋진 거야?,53,FALSE,,,,,,
53,eliud,,아빠 일 물려받는 거! 가족의 자부심이 느껴지지 않아? 너도 엄마따라 일 하잖아!,54,FALSE,,,,,,
54,cartha,,맞아. 근데 난 엄마 일 물려받기 싫어.,55,FALSE,,,,,,
55,eliud,,왜? 멋지잖아! 가업을 지키는 거 말이야!,56,FALSE,,,,,,
56,cartha,,…지키는 게 아니야.,57,FALSE,,,,,,
57,eliud,,응?,58,FALSE,,,,,,
58,cartha,,먹혀드는 거지. 그분들의 삶 속에.,59,FALSE,,,,,,
59,cartha,,"엄마는 늘 말씀하셔. 내 몸은 내 것이 아니라, 정령들의 목소리를 담는 그릇일 뿐이라고.",60,FALSE,,,,,,
60,cartha,,내가 술을 마시려 했던 것도… 그래야 정령과 소통할 수 있다고 배워서였어.,61,FALSE,,,,,,
61,eliud,,…억지로 시키시는 거야?,62,FALSE,,,,,,
62,cartha,,그건… 엄마는 날 사랑하니까. 하지만… 취하고 나면 엄마는 내가 아니라 다른 걸 보셔.,63,FALSE,,,,,,
63,shaun,,…카사.,64,FALSE,,,,,,
64,cartha,,"션 오빠. 이 목테일, 진짜 따뜻하다. 5번가의 향 연기 맛도 안 나고… 마치 아무 일도 없었던 것처럼 깨끗해.",65,FALSE,,,,,,
65,eliud,,그치? 내가 션 오빠 실력은 보장한다니까! 앞으로 힘들면 언제든 여기 와서 이거 마셔.,66,FALSE,,,,,,
66,cartha,,…응. 하지만 계속 여기 있을 수는 없어.,67,FALSE,,,,,,
67,eliud,,왜? 5번가로 다시 돌아가야 해서?,68,FALSE,,,,,,
68,cartha,,돌아가지 않으면… 엄마가 날 찾으러 올 거거든. 화를 내실 거야.,69,FALSE,,,,,,
69,eliud,,"카사, 괜찮은 거야?",70,FALSE,,,,,,
70,cartha,,…아니야. 그냥… 냄새가 달라졌어.,71,FALSE,,,,,,
71,shaun,,냄새가?,72,FALSE,,,,,,
72,cartha,,…독한 술 냄새. 그리고 타버린 향나무 냄새. 집에서 나는 냄새가 가까워지고 있어.,73,FALSE,,,,,,
73,eliud,,엄마가 오신 거야?,74,FALSE,,,,,,
74,cartha,,아니… 아직은 아니지만 곧 그렇게 될 거야. 오늘 밤은… 집으로 가야 해. 안 그러면 엄마가 또 독한 밀주를 드실 테니까.,75,FALSE,,,,,,
75,shaun,,"카사, 괜찮겠니? 너무 힘들면 여기 조금 더 있어도 되는데.",76,FALSE,,,,,,
76,cartha,,"괜찮아요, 바텐더 오빠. 오늘 마신 이 음료 맛은… 잊지 않을게요.",77,FALSE,,,,,,
77,eliud,,카사! 다음에 또 올 거지? 응?,78,FALSE,,,,,,
78,cartha,,…글쎄. 정령이 허락하신다면.,79,FALSE,,,,,,
79,eliud,,…션 오빠.,80,FALSE,,,,,,
80,shaun,,"응, 엘리엇.",81,FALSE,,,,,,
81,eliud,,"쟤… 아까 웃을 때는 분명 따뜻해 보였는데, 나갈 때는 왜 그렇게 차가워 보였을까? 꼭… 다시는 못 볼 사람처럼.",82,FALSE,,,,,,
82,shaun,,…상속받는 게 항상 멋진 것만은 아니니까.,83,FALSE,,,,,,
83,eliud,,…응? 그게 무슨 소리야?,84,FALSE,,,,,,
84,shaun,,아무것도 아니야. 늦었으니 너도 어서 집으로 들어가. 에릭 아저씨 걱정하시겠다.,85,FALSE,,,,,,
85,eliud,,"…치, 왠지 기분이 찝찝하네. 가볼게. 무슨 일 있으면 꼭 연락해!",,FALSE,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
#NODE_CRAFTING_BRANCHES,,,,,,,,,,,
nodeId,result,nextNodeId,flag,varChanges,,,,,,,
14,Good,15_1_1,,,,,,,,,
14,Bad,15_2_1,,,,,,,,,
14,MidIce,15_3_1,,,,,,,,,
14,MidGlass,15_4_1,,,,,,,,,
14,MidIceGlass,15_5_1,,,,,,,,,
14,MidWrongMenu,15_2_1,,,,,,,,,
20,Good,21_1_1,,,,,,,,,
20,Bad,21_2_1,,,,,,,,,
20,MidIce,21_3_1,,,,,,,,,
20,MidGlass,21_4_1,,,,,,,,,
20,MidIceGlass,21_5_1,,,,,,,,,
20,MidWrongMenu,21_2_1,,,,,,,,,
,,,,,,,,,,,
#NODE_CHARS,,,,,,,,,,,
nodeId,characterKey,expressionKey,slotIndex,,,,,,,,
0,eliud,hide,0,,,,,,,,
1,eliud,hide,0,,,,,,,,
2_1_1,eliud,hide,0,,,,,,,,
2_2_1,eliud,hide,0,,,,,,,,
3,eliud,hide,0,,,,,,,,
3,cartha,mid,1,,,,,,,,
4,eliud,hide,0,,,,,,,,
4,cartha,mid,1,,,,,,,,
5,eliud,hide,0,,,,,,,,
5,cartha,mid,1,,,,,,,,
6,eliud,hide,0,,,,,,,,
6,cartha,mid,1,,,,,,,,
7,eliud,disappoint,0,,,,,,,,
7,cartha,mid,1,,,,,,,,
8,eliud,disappoint,0,,,,,,,,
8,cartha,mid,1,,,,,,,,
9,eliud,disappoint,0,,,,,,,,
9,cartha,mid,1,,,,,,,,
10,eliud,disappoint,0,,,,,,,,
10,cartha,mid,1,,,,,,,,
11,eliud,pout,0,,,,,,,,
11,cartha,mid,1,,,,,,,,
12,eliud,pout,0,,,,,,,,
12,cartha,mid,1,,,,,,,,
13,eliud,pout,0,,,,,,,,
13,cartha,mid,1,,,,,,,,
14,eliud,pout,0,,,,,,,,
14,cartha,mid,1,,,,,,,,
15_1_1,eliud,expect,0,,,,,,,,
15_1_1,cartha,mid,1,,,,,,,,
15_1_2,eliud,expect,0,,,,,,,,
15_1_2,cartha,mid,1,,,,,,,,
15_2_1,eliud,curious,0,,,,,,,,
15_2_1,cartha,mid,1,,,,,,,,
15_3_1,eliud,mid,0,,,,,,,,
15_3_1,cartha,mid,1,,,,,,,,
15_4_1,eliud,mid,0,,,,,,,,
15_4_1,cartha,mid,1,,,,,,,,
15_5_1,eliud,mid,0,,,,,,,,
15_5_1,cartha,mid,1,,,,,,,,
16,eliud,mid,0,,,,,,,,
16,cartha,mid,1,,,,,,,,
17,eliud,expect,0,,,,,,,,
17,cartha,mid,1,,,,,,,,
18,eliud,expect,0,,,,,,,,
18,cartha,mid,1,,,,,,,,
19,eliud,expect,0,,,,,,,,
19,cartha,smile,1,,,,,,,,
20,eliud,expect,0,,,,,,,,
20,cartha,smile,1,,,,,,,,
21_1_1,eliud,mid,0,,,,,,,,
21_1_1,cartha,smile,1,,,,,,,,
21_1_2,eliud,mid,0,,,,,,,,
21_1_2,cartha,smile,1,,,,,,,,
21_2_1,eliud,mid,0,,,,,,,,
21_2_1,cartha,mid,1,,,,,,,,
21_2_2,eliud,mid,0,,,,,,,,
21_2_2,cartha,mid,1,,,,,,,,
21_2_3,eliud,mid,0,,,,,,,,
21_2_3,cartha,mid,1,,,,,,,,
21_3_1,eliud,mid,0,,,,,,,,
21_3_1,cartha,mid,1,,,,,,,,
21_4_1,eliud,mid,0,,,,,,,,
21_4_1,cartha,smile,1,,,,,,,,
21_5_1,eliud,mid,0,,,,,,,,
21_5_1,cartha,smile,1,,,,,,,,
22,eliud,mid,0,,,,,,,,
22,cartha,mid,1,,,,,,,,
23,eliud,mid,0,,,,,,,,
23,cartha,smile,1,,,,,,,,
24,eliud,expect,0,,,,,,,,
24,cartha,smile,1,,,,,,,,
25,eliud,expect,0,,,,,,,,
25,cartha,mid,1,,,,,,,,
26,eliud,curious,0,,,,,,,,
26,cartha,mid,1,,,,,,,,
27,eliud,curious,0,,,,,,,,
27,cartha,sad,1,,,,,,,,
28,eliud,curious,0,,,,,,,,
28,cartha,sad,1,,,,,,,,
29,eliud,curious,0,,,,,,,,
29,cartha,mid,1,,,,,,,,
30,eliud,curious,0,,,,,,,,
30,cartha,mid,1,,,,,,,,
31,eliud,curious,0,,,,,,,,
31,cartha,mid,1,,,,,,,,
32,eliud,expect,0,,,,,,,,
32,cartha,mid,1,,,,,,,,
33,eliud,expect,0,,,,,,,,
33,cartha,sad,1,,,,,,,,
34,eliud,mid,0,,,,,,,,
34,cartha,mid,1,,,,,,,,
35,eliud,pout,0,,,,,,,,
35,cartha,mid,1,,,,,,,,
36,eliud,pout,0,,,,,,,,
36,cartha,smile,1,,,,,,,,
37,eliud,frust,0,,,,,,,,
37,cartha,smile,1,,,,,,,,
38,eliud,frust,0,,,,,,,,
38,cartha,mid,1,,,,,,,,
39,eliud,curious,0,,,,,,,,
39,cartha,mid,1,,,,,,,,
40,eliud,curious,0,,,,,,,,
40,cartha,mid,1,,,,,,,,
41,eliud,curious,0,,,,,,,,
41,cartha,mid,1,,,,,,,,
42,eliud,curious,0,,,,,,,,
42,cartha,sad,1,,,,,,,,
43,eliud,expect,0,,,,,,,,
43,cartha,sad,1,,,,,,,,
44,eliud,expect,0,,,,,,,,
44,cartha,mid,1,,,,,,,,
45,eliud,expect,0,,,,,,,,
45,cartha,mid,1,,,,,,,,
46,eliud,expect,0,,,,,,,,
46,cartha,smile,1,,,,,,,,
47,eliud,pout,0,,,,,,,,
47,cartha,smile,1,,,,,,,,
48,eliud,pout,0,,,,,,,,
48,cartha,laugh,1,,,,,,,,
49,eliud,mid,0,,,,,,,,
49,cartha,mid,1,,,,,,,,
50,eliud,expect,0,,,,,,,,
50,cartha,mid,1,,,,,,,,
51,eliud,expect,0,,,,,,,,
51,cartha,mid,1,,,,,,,,
52,eliud,expect,0,,,,,,,,
52,cartha,mid,1,,,,,,,,
53,eliud,expect,0,,,,,,,,
53,cartha,mid,1,,,,,,,,
54,eliud,expect,0,,,,,,,,
54,cartha,sad,1,,,,,,,,
55,eliud,curious,0,,,,,,,,
55,cartha,sad,1,,,,,,,,
56,eliud,curious,0,,,,,,,,
56,cartha,sad,1,,,,,,,,
57,eliud,curious,0,,,,,,,,
57,cartha,sad,1,,,,,,,,
58,eliud,curious,0,,,,,,,,
58,cartha,sad,1,,,,,,,,
59,eliud,curious,0,,,,,,,,
59,cartha,sad,1,,,,,,,,
60,eliud,curious,0,,,,,,,,
60,cartha,sad,1,,,,,,,,
61,eliud,frust,0,,,,,,,,
61,cartha,sad,1,,,,,,,,
62,eliud,frust,0,,,,,,,,
62,cartha,sad,1,,,,,,,,
63,eliud,frust,0,,,,,,,,
63,cartha,sad,1,,,,,,,,
64,eliud,frust,0,,,,,,,,
64,cartha,smile,1,,,,,,,,
65,eliud,expect,0,,,,,,,,
65,cartha,smile,1,,,,,,,,
66,eliud,expect,0,,,,,,,,
66,cartha,sad,1,,,,,,,,
67,eliud,frust,0,,,,,,,,
67,cartha,sad,1,,,,,,,,
68,eliud,frust,0,,,,,,,,
68,cartha,fear,1,,,,,,,,
69,eliud,frust,0,,,,,,,,
69,cartha,fear,1,,,,,,,,
70,eliud,frust,0,,,,,,,,
70,cartha,fear,1,,,,,,,,
71,eliud,frust,0,,,,,,,,
71,cartha,fear,1,,,,,,,,
72,eliud,frust,0,,,,,,,,
72,cartha,fear,1,,,,,,,,
73,eliud,frust,0,,,,,,,,
73,cartha,fear,1,,,,,,,,
74,eliud,frust,0,,,,,,,,
74,cartha,fear,1,,,,,,,,
75,eliud,frust,0,,,,,,,,
75,cartha,fear,1,,,,,,,,
76,eliud,frust,0,,,,,,,,
76,cartha,smile,1,,,,,,,,
77,eliud,frust,0,,,,,,,,
77,cartha,smile,1,,,,,,,,
78,eliud,frust,0,,,,,,,,
78,cartha,sad,1,,,,,,,,
79,eliud,frust,0,,,,,,,,
80,eliud,frust,0,,,,,,,,
81,eliud,frust,0,,,,,,,,
82,eliud,frust,0,,,,,,,,
83,eliud,curious,0,,,,,,,,
84,eliud,curious,0,,,,,,,,
85,eliud,pout,0,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
#CHOICES,,,,,,,,,,,
nodeId,choiceIndex,buttonText,nextNodeId,setFlags,clearFlags,varChanges,,,,,
1,0,"<b>엘리엇</b>, 지금 밤이야.",2_1_1,,,,,,,,
1,1,"<b>엘리엇</b>, 그 코트는 언제까지 입을거야? ",2_2_1,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
#NODE_BRANCHES,,,,,,,,,,,
nodeId,requiredAllFlags,requiredAnyFlags,nextNodeId,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
#NODE_VAR_BRANCHES,,,,,,,,,,,
nodeId,varName,op,threshold,nextNodeId,,,,,,,
